key_id,goal_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,player_team_id,player_team_name,player_team_code,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty
1320,G-1320,WC-1986,1986 FIFA World Cup,M-1986-51,Belgium v France,1986-06-28,third-place match,not applicable,T-28,France,FRA,0,1,P-00076,Ferreri,Jean-Marc,11,T-28,France,FRA,27',27,0,first half,0,0
1321,G-1321,WC-1986,1986 FIFA World Cup,M-1986-51,Belgium v France,1986-06-28,third-place match,not applicable,T-28,France,FRA,0,1,P-03112,Papin,Jean-Pierre,17,T-28,France,FRA,43',43,0,first half,0,0
1322,G-1322,WC-1986,1986 FIFA World Cup,M-1986-51,Belgium v France,1986-06-28,third-place match,not applicable,T-28,France,FRA,0,1,P-08166,Genghini,Bernard,13,T-28,France,FRA,104',104,0,"extra time, first half",0,0
1323,G-1323,WC-1986,1986 FIFA World Cup,M-1986-51,Belgium v France,1986-06-28,third-place match,not applicable,T-28,France,FRA,0,1,P-09137,Amoros,Manuel,2,T-28,France,FRA,111',111,0,"extra time, second half",0,1
1324,G-1324,WC-1986,1986 FIFA World Cup,M-1986-52,Argentina v West Germany,1986-06-29,final,not applicable,T-03,Argentina,ARG,1,0,P-07908,Brown,José Luis,5,T-03,Argentina,ARG,23',23,0,first half,0,0
1325,G-1325,WC-1986,1986 FIFA World Cup,M-1986-52,Argentina v West Germany,1986-06-29,final,not applicable,T-03,Argentina,ARG,1,0,P-04626,Valdano,Jorge,11,T-03,Argentina,ARG,56',56,0,second half,0,0
1326,G-1326,WC-1986,1986 FIFA World Cup,M-1986-52,Argentina v West Germany,1986-06-29,final,not applicable,T-03,Argentina,ARG,1,0,P-02255,Burruchaga,Jorge,7,T-03,Argentina,ARG,84',84,0,second half,0,0
1327,G-1327,WC-1986,1986 FIFA World Cup,M-1986-52,Argentina v West Germany,1986-06-29,final,not applicable,T-82,West Germany,DEU,0,1,P-08975,Rummenigge,Karl-Heinz,11,T-82,West Germany,DEU,74',74,0,second half,0,0
1328,G-1328,WC-1986,1986 FIFA World Cup,M-1986-52,Argentina v West Germany,1986-06-29,final,not applicable,T-82,West Germany,DEU,0,1,P-07240,Völler,Rudi,9,T-82,West Germany,DEU,81',81,0,second half,0,0
1329,G-1329,WC-1990,1990 FIFA World Cup,M-1990-01,Argentina v Cameroon,1990-06-08,group stage,Group B,T-11,Cameroon,CMR,0,1,P-06096,Omam-Biyik,François,7,T-11,Cameroon,CMR,67',67,0,second half,0,0
1330,G-1330,WC-1990,1990 FIFA World Cup,M-1990-02,Soviet Union v Romania,1990-06-09,group stage,Group B,T-58,Romania,ROU,0,1,P-06156,Lăcătuș,Marius,7,T-58,Romania,ROU,41',41,0,first half,0,0
1331,G-1331,WC-1990,1990 FIFA World Cup,M-1990-02,Soviet Union v Romania,1990-06-09,group stage,Group B,T-58,Romania,ROU,0,1,P-06156,Lăcătuș,Marius,7,T-58,Romania,ROU,55',55,0,second half,0,1
1332,G-1332,WC-1990,1990 FIFA World Cup,M-1990-03,United Arab Emirates v Colombia,1990-06-09,group stage,Group D,T-15,Colombia,COL,0,1,P-09990,Redín,Bernardo,11,T-15,Colombia,COL,50',50,0,second half,0,0
1333,G-1333,WC-1990,1990 FIFA World Cup,M-1990-03,United Arab Emirates v Colombia,1990-06-09,group stage,Group D,T-15,Colombia,COL,0,1,P-09690,Valderrama,Carlos,10,T-15,Colombia,COL,85',85,0,second half,0,0
1334,G-1334,WC-1990,1990 FIFA World Cup,M-1990-04,Italy v Austria,1990-06-09,group stage,Group A,T-39,Italy,ITA,1,0,P-04373,Schillaci,Salvatore,19,T-39,Italy,ITA,78',78,0,second half,0,0
1335,G-1335,WC-1990,1990 FIFA World Cup,M-1990-05,United States v Czechoslovakia,1990-06-10,group stage,Group A,T-79,United States,USA,1,0,P-09775,Caligiuri,Paul,20,T-79,United States,USA,60',60,0,second half,0,0
1336,G-1336,WC-1990,1990 FIFA World Cup,M-1990-05,United States v Czechoslovakia,1990-06-10,group stage,Group A,T-20,Czechoslovakia,CSK,0,1,P-03413,Skuhravý,Tomáš,10,T-20,Czechoslovakia,CSK,26',26,0,first half,0,0
1337,G-1337,WC-1990,1990 FIFA World Cup,M-1990-05,United States v Czechoslovakia,1990-06-10,group stage,Group A,T-20,Czechoslovakia,CSK,0,1,P-03413,Skuhravý,Tomáš,10,T-20,Czechoslovakia,CSK,78',78,0,second half,0,0
1338,G-1338,WC-1990,1990 FIFA World Cup,M-1990-05,United States v Czechoslovakia,1990-06-10,group stage,Group A,T-20,Czechoslovakia,CSK,0,1,P-01478,Bílek,Michal,7,T-20,Czechoslovakia,CSK,40',40,0,first half,0,1
1339,G-1339,WC-1990,1990 FIFA World Cup,M-1990-05,United States v Czechoslovakia,1990-06-10,group stage,Group A,T-20,Czechoslovakia,CSK,0,1,P-00477,Hašek,Ivan,4,T-20,Czechoslovakia,CSK,50',50,0,second half,0,0
1340,G-1340,WC-1990,1990 FIFA World Cup,M-1990-05,United States v Czechoslovakia,1990-06-10,group stage,Group A,T-20,Czechoslovakia,CSK,0,1,P-04944,Luhový,Milan,18,T-20,Czechoslovakia,CSK,90'+3',90,3,"second half, stoppage time",0,0
1341,G-1341,WC-1990,1990 FIFA World Cup,M-1990-06,Brazil v Sweden,1990-06-10,group stage,Group C,T-09,Brazil,BRA,1,0,P-08699,Careca,not applicable,9,T-09,Brazil,BRA,40',40,0,first half,0,0
1342,G-1342,WC-1990,1990 FIFA World Cup,M-1990-06,Brazil v Sweden,1990-06-10,group stage,Group C,T-09,Brazil,BRA,1,0,P-08699,Careca,not applicable,9,T-09,Brazil,BRA,63',63,0,second half,0,0
1343,G-1343,WC-1990,1990 FIFA World Cup,M-1990-06,Brazil v Sweden,1990-06-10,group stage,Group C,T-71,Sweden,SWE,0,1,P-08571,Brolin,Tomas,17,T-71,Sweden,SWE,79',79,0,second half,0,0
1344,G-1344,WC-1990,1990 FIFA World Cup,M-1990-07,West Germany v Yugoslavia,1990-06-10,group stage,Group D,T-82,West Germany,DEU,1,0,P-01993,Matthäus,Lothar,10,T-82,West Germany,DEU,28',28,0,first half,0,0
1345,G-1345,WC-1990,1990 FIFA World Cup,M-1990-07,West Germany v Yugoslavia,1990-06-10,group stage,Group D,T-82,West Germany,DEU,1,0,P-01993,Matthäus,Lothar,10,T-82,West Germany,DEU,64',64,0,second half,0,0
1346,G-1346,WC-1990,1990 FIFA World Cup,M-1990-07,West Germany v Yugoslavia,1990-06-10,group stage,Group D,T-82,West Germany,DEU,1,0,P-00876,Klinsmann,Jürgen,18,T-82,West Germany,DEU,39',39,0,first half,0,0
1347,G-1347,WC-1990,1990 FIFA World Cup,M-1990-07,West Germany v Yugoslavia,1990-06-10,group stage,Group D,T-82,West Germany,DEU,1,0,P-07240,Völler,Rudi,9,T-82,West Germany,DEU,70',70,0,second half,0,0
1348,G-1348,WC-1990,1990 FIFA World Cup,M-1990-07,West Germany v Yugoslavia,1990-06-10,group stage,Group D,T-83,Yugoslavia,YUG,0,1,P-00028,Jozić,Davor,6,T-83,Yugoslavia,YUG,55',55,0,second half,0,0
1349,G-1349,WC-1990,1990 FIFA World Cup,M-1990-08,Costa Rica v Scotland,1990-06-11,group stage,Group C,T-16,Costa Rica,CRI,1,0,P-02592,Cayasso,Juan,14,T-16,Costa Rica,CRI,49',49,0,second half,0,0
1350,G-1350,WC-1990,1990 FIFA World Cup,M-1990-09,England v Republic of Ireland,1990-06-11,group stage,Group F,T-27,England,ENG,1,0,P-02777,Lineker,Gary,10,T-27,England,ENG,9',9,0,first half,0,0
1351,G-1351,WC-1990,1990 FIFA World Cup,M-1990-09,England v Republic of Ireland,1990-06-11,group stage,Group F,T-57,Republic of Ireland,IRL,0,1,P-02909,Sheedy,Kevin,11,T-57,Republic of Ireland,IRL,73',73,0,second half,0,0
1352,G-1352,WC-1990,1990 FIFA World Cup,M-1990-10,Belgium v South Korea,1990-06-12,group stage,Group E,T-06,Belgium,BEL,1,0,P-08937,Degryse,Marc,9,T-06,Belgium,BEL,53',53,0,second half,0,0
1353,G-1353,WC-1990,1990 FIFA World Cup,M-1990-10,Belgium v South Korea,1990-06-12,group stage,Group E,T-06,Belgium,BEL,1,0,P-06910,De Wolf,Michel,16,T-06,Belgium,BEL,64',64,0,second half,0,0
1354,G-1354,WC-1990,1990 FIFA World Cup,M-1990-11,Netherlands v Egypt,1990-06-12,group stage,Group F,T-46,Netherlands,NLD,1,0,P-07027,Kieft,Wim,12,T-46,Netherlands,NLD,58',58,0,second half,0,0
1355,G-1355,WC-1990,1990 FIFA World Cup,M-1990-11,Netherlands v Egypt,1990-06-12,group stage,Group F,T-25,Egypt,EGY,0,1,P-02311,Abdelghani,Magdi,8,T-25,Egypt,EGY,83',83,0,second half,0,1
1356,G-1356,WC-1990,1990 FIFA World Cup,M-1990-13,Argentina v Soviet Union,1990-06-13,group stage,Group B,T-03,Argentina,ARG,1,0,P-04319,Troglio,Pedro,21,T-03,Argentina,ARG,27',27,0,first half,0,0
1357,G-1357,WC-1990,1990 FIFA World Cup,M-1990-13,Argentina v Soviet Union,1990-06-13,group stage,Group B,T-03,Argentina,ARG,1,0,P-02255,Burruchaga,Jorge,7,T-03,Argentina,ARG,79',79,0,second half,0,0
1358,G-1358,WC-1990,1990 FIFA World Cup,M-1990-14,Cameroon v Romania,1990-06-14,group stage,Group B,T-11,Cameroon,CMR,1,0,P-00994,Milla,Roger,9,T-11,Cameroon,CMR,76',76,0,second half,0,0
1359,G-1359,WC-1990,1990 FIFA World Cup,M-1990-14,Cameroon v Romania,1990-06-14,group stage,Group B,T-11,Cameroon,CMR,1,0,P-00994,Milla,Roger,9,T-11,Cameroon,CMR,86',86,0,second half,0,0
1360,G-1360,WC-1990,1990 FIFA World Cup,M-1990-14,Cameroon v Romania,1990-06-14,group stage,Group B,T-58,Romania,ROU,0,1,P-06996,Balint,Gabi,18,T-58,Romania,ROU,88',88,0,second half,0,0
1361,G-1361,WC-1990,1990 FIFA World Cup,M-1990-15,Yugoslavia v Colombia,1990-06-14,group stage,Group D,T-83,Yugoslavia,YUG,1,0,P-00028,Jozić,Davor,6,T-83,Yugoslavia,YUG,75',75,0,second half,0,0
1362,G-1362,WC-1990,1990 FIFA World Cup,M-1990-16,Italy v United States,1990-06-14,group stage,Group A,T-39,Italy,ITA,1,0,P-00342,Giannini,Giuseppe,13,T-39,Italy,ITA,11',11,0,first half,0,0
1363,G-1363,WC-1990,1990 FIFA World Cup,M-1990-17,Austria v Czechoslovakia,1990-06-15,group stage,Group A,T-20,Czechoslovakia,CSK,0,1,P-01478,Bílek,Michal,7,T-20,Czechoslovakia,CSK,31',31,0,first half,0,1
1364,G-1364,WC-1990,1990 FIFA World Cup,M-1990-18,West Germany v United Arab Emirates,1990-06-15,group stage,Group D,T-82,West Germany,DEU,1,0,P-07240,Völler,Rudi,9,T-82,West Germany,DEU,35',35,0,first half,0,0
1365,G-1365,WC-1990,1990 FIFA World Cup,M-1990-18,West Germany v United Arab Emirates,1990-06-15,group stage,Group D,T-82,West Germany,DEU,1,0,P-07240,Völler,Rudi,9,T-82,West Germany,DEU,75',75,0,second half,0,0
1366,G-1366,WC-1990,1990 FIFA World Cup,M-1990-18,West Germany v United Arab Emirates,1990-06-15,group stage,Group D,T-82,West Germany,DEU,1,0,P-00876,Klinsmann,Jürgen,18,T-82,West Germany,DEU,37',37,0,first half,0,0
1367,G-1367,WC-1990,1990 FIFA World Cup,M-1990-18,West Germany v United Arab Emirates,1990-06-15,group stage,Group D,T-82,West Germany,DEU,1,0,P-01993,Matthäus,Lothar,10,T-82,West Germany,DEU,47',47,0,second half,0,0
1368,G-1368,WC-1990,1990 FIFA World Cup,M-1990-18,West Germany v United Arab Emirates,1990-06-15,group stage,Group D,T-82,West Germany,DEU,1,0,P-04182,Bein,Uwe,15,T-82,West Germany,DEU,58',58,0,second half,0,0
1369,G-1369,WC-1990,1990 FIFA World Cup,M-1990-18,West Germany v United Arab Emirates,1990-06-15,group stage,Group D,T-78,United Arab Emirates,ARE,0,1,P-00430,Ismaïl,Khalid,8,T-78,United Arab Emirates,ARE,46',46,0,second half,0,0
1370,G-1370,WC-1990,1990 FIFA World Cup,M-1990-19,Brazil v Costa Rica,1990-06-16,group stage,Group C,T-09,Brazil,BRA,1,0,P-06344,Müller,not applicable,15,T-09,Brazil,BRA,33',33,0,first half,0,0
1371,G-1371,WC-1990,1990 FIFA World Cup,M-1990-20,Sweden v Scotland,1990-06-16,group stage,Group C,T-71,Sweden,SWE,1,0,P-04680,Strömberg,Glenn,15,T-71,Sweden,SWE,86',86,0,second half,0,0
1372,G-1372,WC-1990,1990 FIFA World Cup,M-1990-20,Sweden v Scotland,1990-06-16,group stage,Group C,T-61,Scotland,SCO,0,1,P-09470,McCall,Stuart,16,T-61,Scotland,SCO,11',11,0,first half,0,0
1373,G-1373,WC-1990,1990 FIFA World Cup,M-1990-20,Sweden v Scotland,1990-06-16,group stage,Group C,T-61,Scotland,SCO,0,1,P-06229,Johnston,Mo,7,T-61,Scotland,SCO,81',81,0,second half,0,1
1374,G-1374,WC-1990,1990 FIFA World Cup,M-1990-23,Belgium v Uruguay,1990-06-17,group stage,Group E,T-06,Belgium,BEL,1,0,P-04743,Clijsters,Leo,4,T-06,Belgium,BEL,15',15,0,first half,0,0
1375,G-1375,WC-1990,1990 FIFA World Cup,M-1990-23,Belgium v Uruguay,1990-06-17,group stage,Group E,T-06,Belgium,BEL,1,0,P-00872,Scifo,Enzo,10,T-06,Belgium,BEL,24',24,0,first half,0,0
1376,G-1376,WC-1990,1990 FIFA World Cup,M-1990-23,Belgium v Uruguay,1990-06-17,group stage,Group E,T-06,Belgium,BEL,1,0,P-06479,Ceulemans,Jan,11,T-06,Belgium,BEL,47',47,0,second half,0,0
1377,G-1377,WC-1990,1990 FIFA World Cup,M-1990-23,Belgium v Uruguay,1990-06-17,group stage,Group E,T-80,Uruguay,URY,0,1,P-03953,Bengoechea,Pablo,16,T-80,Uruguay,URY,73',73,0,second half,0,0
1378,G-1378,WC-1990,1990 FIFA World Cup,M-1990-24,South Korea v Spain,1990-06-17,group stage,Group E,T-68,South Korea,KOR,1,0,P-01217,Hwangbo,Kwan,9,T-68,South Korea,KOR,43',43,0,first half,0,0
1379,G-1379,WC-1990,1990 FIFA World Cup,M-1990-24,South Korea v Spain,1990-06-17,group stage,Group E,T-70,Spain,ESP,0,1,P-09467,Míchel,not applicable,21,T-70,Spain,ESP,23',23,0,first half,0,0
1380,G-1380,WC-1990,1990 FIFA World Cup,M-1990-24,South Korea v Spain,1990-06-17,group stage,Group E,T-70,Spain,ESP,0,1,P-09467,Míchel,not applicable,21,T-70,Spain,ESP,61',61,0,second half,0,0
1381,G-1381,WC-1990,1990 FIFA World Cup,M-1990-24,South Korea v Spain,1990-06-17,group stage,Group E,T-70,Spain,ESP,0,1,P-09467,Míchel,not applicable,21,T-70,Spain,ESP,81',81,0,second half,0,0
1382,G-1382,WC-1990,1990 FIFA World Cup,M-1990-25,Argentina v Romania,1990-06-18,group stage,Group B,T-03,Argentina,ARG,1,0,P-03820,Monzón,Pedro,15,T-03,Argentina,ARG,62',62,0,second half,0,0
1383,G-1383,WC-1990,1990 FIFA World Cup,M-1990-25,Argentina v Romania,1990-06-18,group stage,Group B,T-58,Romania,ROU,0,1,P-06996,Balint,Gabi,18,T-58,Romania,ROU,68',68,0,second half,0,0
1384,G-1384,WC-1990,1990 FIFA World Cup,M-1990-26,Cameroon v Soviet Union,1990-06-18,group stage,Group B,T-69,Soviet Union,SUN,0,1,P-00672,Protasov,Oleh,10,T-69,Soviet Union,SUN,20',20,0,first half,0,0
1385,G-1385,WC-1990,1990 FIFA World Cup,M-1990-26,Cameroon v Soviet Union,1990-06-18,group stage,Group B,T-69,Soviet Union,SUN,0,1,P-06356,Zygmantovich,Andrei,17,T-69,Soviet Union,SUN,29',29,0,first half,0,0
1386,G-1386,WC-1990,1990 FIFA World Cup,M-1990-26,Cameroon v Soviet Union,1990-06-18,group stage,Group B,T-69,Soviet Union,SUN,0,1,P-05899,Zavarov,Oleksandr,9,T-69,Soviet Union,SUN,52',52,0,second half,0,0
1387,G-1387,WC-1990,1990 FIFA World Cup,M-1990-26,Cameroon v Soviet Union,1990-06-18,group stage,Group B,T-69,Soviet Union,SUN,0,1,P-02461,Dobrovolski,Igor,11,T-69,Soviet Union,SUN,63',63,0,second half,0,0
1388,G-1388,WC-1990,1990 FIFA World Cup,M-1990-27,West Germany v Colombia,1990-06-19,group stage,Group D,T-82,West Germany,DEU,1,0,P-05795,Littbarski,Pierre,7,T-82,West Germany,DEU,88',88,0,second half,0,0
1389,G-1389,WC-1990,1990 FIFA World Cup,M-1990-27,West Germany v Colombia,1990-06-19,group stage,Group D,T-15,Colombia,COL,0,1,P-01259,Rincón,Freddy,19,T-15,Colombia,COL,90'+3',90,3,"second half, stoppage time",0,0
1390,G-1390,WC-1990,1990 FIFA World Cup,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,group stage,Group D,T-83,Yugoslavia,YUG,1,0,P-00515,Sušić,Safet,8,T-83,Yugoslavia,YUG,5',5,0,first half,0,0
1391,G-1391,WC-1990,1990 FIFA World Cup,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,group stage,Group D,T-83,Yugoslavia,YUG,1,0,P-00173,Pančev,Darko,9,T-83,Yugoslavia,YUG,9',9,0,first half,0,0
1392,G-1392,WC-1990,1990 FIFA World Cup,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,group stage,Group D,T-83,Yugoslavia,YUG,1,0,P-00173,Pančev,Darko,9,T-83,Yugoslavia,YUG,46',46,0,second half,0,0
1393,G-1393,WC-1990,1990 FIFA World Cup,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,group stage,Group D,T-83,Yugoslavia,YUG,1,0,P-07639,Prosinečki,Robert,15,T-83,Yugoslavia,YUG,90'+3',90,3,"second half, stoppage time",0,0
1394,G-1394,WC-1990,1990 FIFA World Cup,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,group stage,Group D,T-78,United Arab Emirates,ARE,0,1,P-00681,Jumaa,Ali Thani,3,T-78,United Arab Emirates,ARE,22',22,0,first half,0,0
1395,G-1395,WC-1990,1990 FIFA World Cup,M-1990-29,Austria v United States,1990-06-19,group stage,Group A,T-05,Austria,AUT,1,0,P-06394,Ogris,Andreas,13,T-05,Austria,AUT,49',49,0,second half,0,0
1396,G-1396,WC-1990,1990 FIFA World Cup,M-1990-29,Austria v United States,1990-06-19,group stage,Group A,T-05,Austria,AUT,1,0,P-02693,Rodax,Gerhard,14,T-05,Austria,AUT,63',63,0,second half,0,0
1397,G-1397,WC-1990,1990 FIFA World Cup,M-1990-29,Austria v United States,1990-06-19,group stage,Group A,T-79,United States,USA,0,1,P-04019,Murray,Bruce,16,T-79,United States,USA,83',83,0,second half,0,0
1398,G-1398,WC-1990,1990 FIFA World Cup,M-1990-30,Italy v Czechoslovakia,1990-06-19,group stage,Group A,T-39,Italy,ITA,1,0,P-04373,Schillaci,Salvatore,19,T-39,Italy,ITA,9',9,0,first half,0,0
1399,G-1399,WC-1990,1990 FIFA World Cup,M-1990-30,Italy v Czechoslovakia,1990-06-19,group stage,Group A,T-39,Italy,ITA,1,0,P-09078,Baggio,Roberto,15,T-39,Italy,ITA,78',78,0,second half,0,0
1400,G-1400,WC-1990,1990 FIFA World Cup,M-1990-31,Brazil v Scotland,1990-06-20,group stage,Group C,T-09,Brazil,BRA,1,0,P-06344,Müller,not applicable,15,T-09,Brazil,BRA,81',81,0,second half,0,0
1401,G-1401,WC-1990,1990 FIFA World Cup,M-1990-32,Sweden v Costa Rica,1990-06-20,group stage,Group C,T-71,Sweden,SWE,1,0,P-00626,Ekström,Johnny,18,T-71,Sweden,SWE,32',32,0,first half,0,0
1402,G-1402,WC-1990,1990 FIFA World Cup,M-1990-32,Sweden v Costa Rica,1990-06-20,group stage,Group C,T-16,Costa Rica,CRI,0,1,P-05083,Flores,Róger,3,T-16,Costa Rica,CRI,75',75,0,second half,0,0
1403,G-1403,WC-1990,1990 FIFA World Cup,M-1990-32,Sweden v Costa Rica,1990-06-20,group stage,Group C,T-16,Costa Rica,CRI,0,1,P-03497,Medford,Hernán,7,T-16,Costa Rica,CRI,87',87,0,second half,0,0
1404,G-1404,WC-1990,1990 FIFA World Cup,M-1990-33,Belgium v Spain,1990-06-21,group stage,Group E,T-06,Belgium,BEL,1,0,P-06386,Vervoort,Patrick,22,T-06,Belgium,BEL,29',29,0,first half,0,0
1405,G-1405,WC-1990,1990 FIFA World Cup,M-1990-33,Belgium v Spain,1990-06-21,group stage,Group E,T-70,Spain,ESP,0,1,P-09467,Míchel,not applicable,21,T-70,Spain,ESP,26',26,0,first half,0,1
1406,G-1406,WC-1990,1990 FIFA World Cup,M-1990-33,Belgium v Spain,1990-06-21,group stage,Group E,T-70,Spain,ESP,0,1,P-03446,Górriz,Alberto,14,T-70,Spain,ESP,38',38,0,first half,0,0
1407,G-1407,WC-1990,1990 FIFA World Cup,M-1990-34,South Korea v Uruguay,1990-06-21,group stage,Group E,T-80,Uruguay,URY,0,1,P-04782,Fonseca,Daniel,19,T-80,Uruguay,URY,90'+1',90,1,"second half, stoppage time",0,0
1408,G-1408,WC-1990,1990 FIFA World Cup,M-1990-35,England v Egypt,1990-06-21,group stage,Group F,T-27,England,ENG,1,0,P-04703,Wright,Mark,14,T-27,England,ENG,58',58,0,second half,0,0
1409,G-1409,WC-1990,1990 FIFA World Cup,M-1990-36,Republic of Ireland v Netherlands,1990-06-21,group stage,Group F,T-57,Republic of Ireland,IRL,1,0,P-03909,Quinn,Niall,17,T-57,Republic of Ireland,IRL,71',71,0,second half,0,0
1410,G-1410,WC-1990,1990 FIFA World Cup,M-1990-36,Republic of Ireland v Netherlands,1990-06-21,group stage,Group F,T-46,Netherlands,NLD,0,1,P-01963,Gullit,Ruud,10,T-46,Netherlands,NLD,11',11,0,first half,0,0
1411,G-1411,WC-1990,1990 FIFA World Cup,M-1990-37,Cameroon v Colombia,1990-06-23,round of 16,not applicable,T-11,Cameroon,CMR,1,0,P-00994,Milla,Roger,9,T-11,Cameroon,CMR,106',106,0,"extra time, second half",0,0
1412,G-1412,WC-1990,1990 FIFA World Cup,M-1990-37,Cameroon v Colombia,1990-06-23,round of 16,not applicable,T-11,Cameroon,CMR,1,0,P-00994,Milla,Roger,9,T-11,Cameroon,CMR,108',108,0,"extra time, second half",0,0
1413,G-1413,WC-1990,1990 FIFA World Cup,M-1990-37,Cameroon v Colombia,1990-06-23,round of 16,not applicable,T-15,Colombia,COL,0,1,P-09990,Redín,Bernardo,11,T-15,Colombia,COL,115',115,0,"extra time, second half",0,0
1414,G-1414,WC-1990,1990 FIFA World Cup,M-1990-38,Czechoslovakia v Costa Rica,1990-06-23,round of 16,not applicable,T-20,Czechoslovakia,CSK,1,0,P-03413,Skuhravý,Tomáš,10,T-20,Czechoslovakia,CSK,12',12,0,first half,0,0
1415,G-1415,WC-1990,1990 FIFA World Cup,M-1990-38,Czechoslovakia v Costa Rica,1990-06-23,round of 16,not applicable,T-20,Czechoslovakia,CSK,1,0,P-03413,Skuhravý,Tomáš,10,T-20,Czechoslovakia,CSK,63',63,0,second half,0,0
1416,G-1416,WC-1990,1990 FIFA World Cup,M-1990-38,Czechoslovakia v Costa Rica,1990-06-23,round of 16,not applicable,T-20,Czechoslovakia,CSK,1,0,P-03413,Skuhravý,Tomáš,10,T-20,Czechoslovakia,CSK,82',82,0,second half,0,0
1417,G-1417,WC-1990,1990 FIFA World Cup,M-1990-38,Czechoslovakia v Costa Rica,1990-06-23,round of 16,not applicable,T-20,Czechoslovakia,CSK,1,0,P-04880,Kubík,Luboš,9,T-20,Czechoslovakia,CSK,76',76,0,second half,0,0
1418,G-1418,WC-1990,1990 FIFA World Cup,M-1990-38,Czechoslovakia v Costa Rica,1990-06-23,round of 16,not applicable,T-16,Costa Rica,CRI,0,1,P-09278,González Brenes,Rónald,4,T-16,Costa Rica,CRI,55',55,0,second half,0,0
1419,G-1419,WC-1990,1990 FIFA World Cup,M-1990-39,Brazil v Argentina,1990-06-24,round of 16,not applicable,T-03,Argentina,ARG,0,1,P-00913,Caniggia,Claudio,8,T-03,Argentina,ARG,81',81,0,second half,0,0
1420,G-1420,WC-1990,1990 FIFA World Cup,M-1990-40,West Germany v Netherlands,1990-06-24,round of 16,not applicable,T-82,West Germany,DEU,1,0,P-00876,Klinsmann,Jürgen,18,T-82,West Germany,DEU,51',51,0,second half,0,0
1421,G-1421,WC-1990,1990 FIFA World Cup,M-1990-40,West Germany v Netherlands,1990-06-24,round of 16,not applicable,T-82,West Germany,DEU,1,0,P-07217,Brehme,Andreas,3,T-82,West Germany,DEU,85',85,0,second half,0,0
1422,G-1422,WC-1990,1990 FIFA World Cup,M-1990-40,West Germany v Netherlands,1990-06-24,round of 16,not applicable,T-46,Netherlands,NLD,0,1,P-06355,Koeman,Ronald,4,T-46,Netherlands,NLD,89',89,0,second half,0,1
1423,G-1423,WC-1990,1990 FIFA World Cup,M-1990-42,Italy v Uruguay,1990-06-25,round of 16,not applicable,T-39,Italy,ITA,1,0,P-04373,Schillaci,Salvatore,19,T-39,Italy,ITA,65',65,0,second half,0,0
1424,G-1424,WC-1990,1990 FIFA World Cup,M-1990-42,Italy v Uruguay,1990-06-25,round of 16,not applicable,T-39,Italy,ITA,1,0,P-03691,Serena,Aldo,20,T-39,Italy,ITA,83',83,0,second half,0,0
1425,G-1425,WC-1990,1990 FIFA World Cup,M-1990-43,Spain v Yugoslavia,1990-06-26,round of 16,not applicable,T-70,Spain,ESP,1,0,P-08552,Salinas,Julio,19,T-70,Spain,ESP,84',84,0,second half,0,0
1426,G-1426,WC-1990,1990 FIFA World Cup,M-1990-43,Spain v Yugoslavia,1990-06-26,round of 16,not applicable,T-83,Yugoslavia,YUG,0,1,P-07957,Stojković,Dragan,10,T-83,Yugoslavia,YUG,78',78,0,second half,0,0
1427,G-1427,WC-1990,1990 FIFA World Cup,M-1990-43,Spain v Yugoslavia,1990-06-26,round of 16,not applicable,T-83,Yugoslavia,YUG,0,1,P-07957,Stojković,Dragan,10,T-83,Yugoslavia,YUG,93',93,0,"extra time, first half",0,0
1428,G-1428,WC-1990,1990 FIFA World Cup,M-1990-44,England v Belgium,1990-06-26,round of 16,not applicable,T-27,England,ENG,1,0,P-04953,Platt,David,17,T-27,England,ENG,119',119,0,"extra time, second half",0,0
1429,G-1429,WC-1990,1990 FIFA World Cup,M-1990-46,Republic of Ireland v Italy,1990-06-30,quarter-finals,not applicable,T-39,Italy,ITA,0,1,P-04373,Schillaci,Salvatore,19,T-39,Italy,ITA,38',38,0,first half,0,0
1430,G-1430,WC-1990,1990 FIFA World Cup,M-1990-47,Czechoslovakia v West Germany,1990-07-01,quarter-finals,not applicable,T-82,West Germany,DEU,0,1,P-01993,Matthäus,Lothar,10,T-82,West Germany,DEU,25',25,0,first half,0,1
1431,G-1431,WC-1990,1990 FIFA World Cup,M-1990-48,Cameroon v England,1990-07-01,quarter-finals,not applicable,T-11,Cameroon,CMR,1,0,P-04297,Kundé,Emmanuel,6,T-11,Cameroon,CMR,61',61,0,second half,0,1
1432,G-1432,WC-1990,1990 FIFA World Cup,M-1990-48,Cameroon v England,1990-07-01,quarter-finals,not applicable,T-11,Cameroon,CMR,1,0,P-08130,Ekéké,Eugène,11,T-11,Cameroon,CMR,65',65,0,second half,0,0
