key_id,referee_id,family_name,given_name,female,country_name,confederation_id,confederation_name,confederation_code,referee_wikipedia_link
410,R-410,Siqueira,Maria Edilene,1,Brazil,CF-4,South American Football Confederation,CONMEBOL,not available
411,R-411,Skogvang,Bente,1,Norway,CF-6,Union of European Football Associations,UEFA,not available
412,R-412,Skomina,Damir,0,Slovenia,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Damir_Skomina
413,R-413,Smith,George,0,Scotland,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/George_Smith_(referee)
414,R-414,Snoddy,Alan,0,Northern Ireland,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Alan_Snoddy
415,R-415,Socha,David,0,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/David_Socha
416,R-416,Soriano Aladrén,Emilio,0,Spain,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Emilio_Soriano_Aladr%C3%A9n
417,R-417,Spirin,Alexey,0,Soviet Union,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Alexey_Spirin
418,R-418,Stark,Wolfgang,0,Germany,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Wolfgang_Stark
419,R-419,Staubli,Esther,1,Switzerland,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Esther_Staubli
420,R-420,Stefanovic,Vasa,0,Yugoslavia,CF-6,Union of European Football Associations,UEFA,not available
421,R-421,Steiner,Carl Erich,0,Austria,CF-6,Union of European Football Associations,UEFA,not available
422,R-422,Steinhaus,Bibiana,1,Germany,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Bibiana_Steinhaus
423,R-423,Stupar,Myroslav,0,Soviet Union,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Myroslav_Stupar
424,R-424,Suppiah,Govindasamy,0,Singapore,CF-1,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Govindasamy_Suppiah
425,R-425,Tafesse,Lidya,1,Ethiopia,CF-2,Confederation of African Football,CAF,https://en.wikipedia.org/wiki/Lidya_Tafesse
426,R-426,Takada,Shizuo,0,Japan,CF-1,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Shizuo_Takada
427,R-427,Tarekegn,Seyoum,0,Ethiopia,CF-2,Confederation of African Football,CAF,not available
428,R-428,Taylor,Anthony,0,England,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Anthony_Taylor_(referee)
429,R-429,Taylor,Jack,0,England,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Jack_Taylor_(referee)
430,R-430,Tejada,Aníbal,0,Uruguay,CF-4,South American Football Confederation,CONMEBOL,not available
431,R-431,Tejada Noriega,Alberto,0,Peru,CF-4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Alberto_Tejada_Noriega
432,R-432,Tello,Facundo,0,Argentina,CF-4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Facundo_Tello
433,R-433,Tesanić,Branko,0,Yugoslavia,CF-6,Union of European Football Associations,UEFA,not available
434,R-434,Thomas,Clive,0,Wales,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Clive_Thomas_(football)
435,R-435,Toro Rendón,John,0,Colombia,CF-4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/John_Toro_Rend%C3%B3n
436,R-436,Torres Cadena,José,0,Colombia,CF-4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Jos%C3%A9_Torres_Cadena
437,R-437,Tortura,Sueli,1,Brazil,CF-4,South American Football Confederation,CONMEBOL,not available
438,R-438,Tovar,Virginia,1,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,not available
439,R-439,Traoré,Idrissa,0,Mali,CF-2,Confederation of African Football,CAF,https://en.wikipedia.org/wiki/Idrissa_Traor%C3%A9_(referee)
440,R-440,Tschenscher,Kurt,0,West Germany,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Kurt_Tschenscher
441,R-441,Turpin,Clément,0,France,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Cl%C3%A9ment_Turpin
442,R-442,Ulloa Morera,Berny,0,Costa Rica,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Berny_Ulloa_Morera
443,R-443,Umpiérrez,Claudia,1,Uruguay,CF-4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Claudia_Umpi%C3%A9rrez
444,R-444,Un-prasert,Pirom,0,Thailand,CF-1,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Pirom_Un-prasert
445,R-445,Undiano Mallenco,Alberto,0,Spain,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Alberto_Undiano_Mallenco
446,R-446,Vágner,László,0,Hungary,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_V%C3%A1gner
447,R-447,Valentine,Bob,0,Scotland,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Bob_Valentine_(referee)
448,R-448,Valenzuela,Jesús,0,Venezuela,CF-4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Jesús_Valenzuela
449,R-449,Vallarino,Ricardo,0,Uruguay,CF-4,South American Football Confederation,CONMEBOL,not available
450,R-450,van der Ende,Mario,0,Netherlands,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Mario_van_der_Ende
451,R-451,van der Meer,Karel,0,Netherlands,CF-6,Union of European Football Associations,UEFA,not available
452,R-452,van Gemert,Arie,0,Netherlands,CF-6,Union of European Football Associations,UEFA,not available
453,R-453,van Langenhove,Marcel,0,Belgium,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Marcel_van_Langenhove_(referee)
454,R-454,van Moorsel,Johannes,0,Netherlands,CF-6,Union of European Football Associations,UEFA,not available
455,R-455,van Nuffel,Lucien,0,Belgium,CF-6,Union of European Football Associations,UEFA,not available
456,R-456,van Ravens,Laurens,0,Netherlands,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Laurens_van_Ravens
457,R-457,Vasconcelos,Cláudia,1,Brazil,CF-4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Cl%C3%A1udia_Vasconcelos
458,R-458,Vassaras,Kyros,0,Greece,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Kyros_Vassaras
459,R-459,Vautrot,Michel,0,France,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Michel_Vautrot
460,R-460,Vázquez,Mario Rubio,0,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,not available
461,R-461,Veissière,Gilles,0,France,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Gilles_Veissi%C3%A8re
462,R-462,Velasco Carballo,Carlos,0,Spain,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Carlos_Velasco_Carballo
463,R-463,Venegas,Lucila,1,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Lucila_Venegas
464,R-464,Vera,Carlos,0,Ecuador,CF-4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Carlos_Vera
465,R-465,Vianna,Mário,0,Brazil,CF-4,South American Football Confederation,CONMEBOL,not available
466,R-466,Vieira de Moraes,Ayrton,0,Brazil,CF-4,South American Football Confederation,CONMEBOL,not available
467,R-467,Vincenti,Raymond,0,France,CF-6,Union of European Football Associations,UEFA,not available
468,R-468,Vinčić,Slavko,0,Slovenia,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Slavko_Vinčić
469,R-469,Vitulano,Carina,1,Italy,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Carina_Vitulano
470,R-470,von Hertzka,Pál,0,Hungary,CF-6,Union of European Football Associations,UEFA,not available
471,R-471,Vulivuli,Finau,1,Fiji,CF-5,Oceania Football Confederation,OFC,https://en.wikipedia.org/wiki/Finau_Vulivuli
472,R-472,Warnken,Alberto,0,Chile,CF-4,South American Football Confederation,CONMEBOL,not available
473,R-473,Webb,Howard,0,England,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Howard_Webb
474,R-474,Wegereef,Jan,0,Netherlands,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Jan_Wegereef
475,R-475,Weyland,Hans-Joachim,0,West Germany,CF-6,Union of European Football Associations,UEFA,not available
476,R-476,White,Clive,0,England,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Clive_White
477,R-477,Williams,Ben,0,Australia,CF-1,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Ben_Williams_(referee)
478,R-478,Winsemann,Werner,0,Canada,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Werner_Winsemann
479,R-479,Wöhrer,Franz,0,Austria,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Franz_W%C3%B6hrer
480,R-480,Wójcik,Ryszard,0,Poland,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Ryszard_W%C3%B3jcik
481,R-481,Wright,José Roberto,0,Brazil,CF-4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Jos%C3%A9_Roberto_Wright
482,R-482,Wurtz,Robert,0,France,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Robert_Wurtz_(referee)
483,R-483,Wüthrich,Hans,0,Switzerland,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Hans_Wuthrich
484,R-484,Wyssling,Raymond,0,Switzerland,CF-6,Union of European Football Associations,UEFA,not available
485,R-485,Yamagishi,Sachiko,1,Japan,CF-1,Asian Football Confederation,AFC,not available
486,R-486,Yamasaki Maldonado,Arturo,0,Peru,CF-4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Arturo_Yamasaki
487,R-487,Yamashita,Yoshimi,1,Japan,CF-1,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Yoshimi_Yamashita
488,R-488,Yengo,Omer,0,Congo,CF-2,Confederation of African Football,CAF,not available
489,R-489,Zečević,Konstantin,0,Yugoslavia,CF-6,Union of European Football Associations,UEFA,not available
490,R-490,Zhang,Dongqing,1,China,CF-1,Asian Football Confederation,AFC,not available
491,R-491,Zhuk,Vadim,0,Soviet Union,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Vadim_Zhuk
492,R-492,Zsolt,István,0,Hungary,CF-6,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Istv%C3%A1n_Zsolt
493,R-493,Zuo,Xiudi,1,China,CF-1,Asian Football Confederation,AFC,not available
