key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code
7981,WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,P-20634,Alvariza,Karina,7,forward,FW
7982,WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,P-84467,Gatti,Natalia,8,midfielder,MF
7983,WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,P-17212,Arrien,Yesica,9,defender,DF
7984,WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,P-23308,Gómez,Rosana,10,midfielder,MF
7985,WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,P-34390,Medina,Marisol,11,forward,FW
7986,WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,P-19263,Correa,Vanina,12,goal keeper,GK
7987,WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,P-27330,Díaz,Nancy,13,defender,DF
7988,WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,P-91838,Vallejos,Fabiana,14,forward,FW
7989,WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,P-70312,Gaitán,Yanina,15,midfielder,MF
7990,WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,P-44227,Medina,Adela,16,defender,DF
7991,WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,P-95150,Cotelo,Valeria,17,defender,DF
7992,WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,P-17521,Coronel,Mariela,18,forward,FW
7993,WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,P-60387,Barbitta,Celeste,19,defender,DF
7994,WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,P-80199,Villanueva,Elizabeth,20,forward,FW
7995,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-77947,Kell,Cassandra,1,goal keeper,GK
7996,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-29106,Foster,Gillian,2,midfielder,MF
7997,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-30671,Wainwright,Sacha,3,defender,DF
7998,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-35111,Alagich,Dianne,4,defender,DF
7999,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-19145,Salisbury,Cheryl,5,defender,DF
8000,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-55691,Davies,Rhian,6,defender,DF
8001,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-72006,Golebiowski,Kelly,7,forward,FW
8002,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-01374,Duus,Bryony,8,midfielder,MF
8003,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-69209,Mann,April,9,forward,FW
8004,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-04506,Peters,Joanne,10,midfielder,MF
8005,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-47947,Garriock,Heather,11,midfielder,MF
8006,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-64332,Barbieri,Melissa,12,goal keeper,GK
8007,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-16853,Reuter,Karla,13,defender,DF
8008,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-36789,Grant,Pamela,14,defender,DF
8009,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-66483,Karp,Tal,15,midfielder,MF
8010,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-05773,Rockall,Taryn,16,midfielder,MF
8011,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-12322,Small,Danielle,17,forward,FW
8012,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-30996,Beattie,Amy,18,goal keeper,GK
8013,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-75511,Wilson,Amy,19,forward,FW
8014,WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,P-64907,Crawford,Hayley,20,forward,FW
8015,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-66036,Andréia,not applicable,1,goal keeper,GK
8016,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-64954,Simone,not applicable,2,forward,FW
8017,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-11872,Juliana,not applicable,3,defender,DF
8018,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-10543,Tânia,not applicable,4,defender,DF
8019,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-31275,Costa,Renata,5,midfielder,MF
8020,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-78286,Michele,not applicable,6,midfielder,MF
8021,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-19610,Formiga,not applicable,7,forward,FW
8022,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-54956,Rafaela,not applicable,8,midfielder,MF
8023,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-78447,Kelly,not applicable,9,forward,FW
8024,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-07458,Marta,not applicable,10,forward,FW
8025,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-93057,Cristiane,not applicable,11,forward,FW
8026,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-73954,Giselle,not applicable,12,goal keeper,GK
8027,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-22757,Mônica,not applicable,13,defender,DF
8028,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-85281,Rosana,not applicable,14,forward,FW
8029,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-42794,Diniz,Renata,15,defender,DF
8030,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-67574,Maycon,not applicable,16,forward,FW
8031,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-90420,Kátia,not applicable,17,forward,FW
8032,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-46780,Daniela,not applicable,18,forward,FW
8033,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-58199,Priscila,not applicable,19,midfielder,MF
8034,WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,P-84576,Milene,not applicable,20,midfielder,MF
8035,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-41105,LeBlanc,Karina,1,goal keeper,GK
8036,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-74702,Latham,Christine,2,forward,FW
8037,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-86178,Consolante,Linda,3,defender,DF
8038,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-15381,Andrews,Sasha,4,defender,DF
8039,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-87255,Neil,Andrea,5,midfielder,MF
8040,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-50457,Nonen,Sharolta,6,defender,DF
8041,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-39878,Morneau,Isabelle,7,defender,DF
8042,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-85437,Kiss,Kristina,8,midfielder,MF
8043,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-35069,Wilkinson,Rhian,9,midfielder,MF
8044,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-26057,Hooper,Charmaine,10,forward,FW
8045,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-00020,Hermus,Randee,11,defender,DF
8046,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-97813,Sinclair,Christine,12,forward,FW
8047,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-28528,Matheson,Diana,13,midfielder,MF
8048,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-80374,Moscato,Carmelina,14,midfielder,MF
8049,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-20854,Lang,Kara,15,midfielder,MF
8050,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-36636,Timko,Brittany,16,midfielder,MF
8051,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-08594,Burtini,Silvana,17,forward,FW
8052,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-77759,Dennis,Tanya,18,forward,FW
8053,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-33982,McLeod,Erin,19,goal keeper,GK
8054,WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,P-76027,Swiatek,Taryn,20,goal keeper,GK
8055,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-63535,Han,Wenxia,1,goal keeper,GK
8056,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-66785,Sun,Rui,2,defender,DF
8057,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-83032,Li,Jie,3,defender,DF
8058,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-79018,Gao,Hongxia,4,defender,DF
8059,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-36217,Fan,Yunjie,5,defender,DF
8060,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-65910,Zhao,Lihong,6,midfielder,MF
8061,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-16075,Bai,Jie,7,forward,FW
8062,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-70314,Zhang,Ouying,8,midfielder,MF
8063,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-14903,Sun,Wen,9,forward,FW
8064,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-48897,Liu,Ying,10,midfielder,MF
8065,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-67766,Pu,Wei,11,defender,DF
8066,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-66877,Qu,Feifei,12,midfielder,MF
8067,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-14537,Teng,Wei,13,forward,FW
8068,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-44137,Bi,Yan,14,midfielder,MF
8069,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-88622,Ren,Liping,15,midfielder,MF
8070,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-95180,Liu,Yali,16,defender,DF
8071,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-71089,Pan,Lina,17,midfielder,MF
8072,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-28220,Zhao,Yan,18,goal keeper,GK
8073,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-73561,Han,Duan,19,forward,FW
8074,WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,P-44067,Wang,Liping,20,defender,DF
8075,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-18967,Marty,Céline,1,goal keeper,GK
8076,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-90240,Viguier,Sabrina,2,defender,DF
8077,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-24658,Provost,Peggy,3,defender,DF
8078,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-75036,Georges,Laura,4,defender,DF
8079,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-93602,Diacre,Corinne,5,defender,DF
8080,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-45480,Soubeyrand,Sandrine,6,midfielder,MF
8081,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-20811,Mugneret-Béghé,Stéphanie,7,forward,FW
8082,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-25958,Bompastor,Sonia,8,midfielder,MF
8083,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-17746,Pichon,Marinette,9,forward,FW
8084,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-63727,Woock,Élodie,10,midfielder,MF
8085,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-18018,Coquet,Amélie,11,midfielder,MF
8086,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-22371,Lecouflé,Séverine,12,midfielder,MF
8087,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-67223,Casseleux,Anne-Laure,13,defender,DF
8088,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-50881,Dessalle,Virginie,14,midfielder,MF
8089,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-62829,Tonazzi,Laëtitia,15,forward,FW
8090,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-44882,Sapowicz,Bérangère,16,goal keeper,GK
8091,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-90667,Kramo,Marie-Ange,17,forward,FW
8092,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-34391,Lattaf,Hoda,18,forward,FW
8093,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-34640,Goulois,Severine,19,defender,DF
8094,WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,P-60897,Sykora,Emmanuelle,20,defender,DF
8095,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-36668,Rottenberg,Silke,1,goal keeper,GK
8096,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-27862,Stegemann,Kerstin,2,defender,DF
8097,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-15303,Bresonik,Linda,3,defender,DF
8098,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-41816,Künzer,Nia,4,defender,DF
8099,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-70251,Jones,Steffi,5,midfielder,MF
8100,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-42444,Lingor,Renate,6,midfielder,MF
8101,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-08789,Wunderlich,Pia,7,midfielder,MF
8102,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-49074,Smisek,Sandra,8,midfielder,MF
8103,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-52478,Prinz,Birgit,9,forward,FW
8104,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-53366,Wiegmann,Bettina,10,midfielder,MF
8105,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-80012,Müller,Martina,11,forward,FW
8106,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-50305,Fuss,Sonja,12,defender,DF
8107,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-53205,Minnert,Sandra,13,defender,DF
8108,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-50598,Meinert,Maren,14,forward,FW
8109,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-54576,Angerer,Nadine,15,goal keeper,GK
8110,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-85840,Odebrecht,Viola,16,midfielder,MF
8111,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-78246,Hingst,Ariane,17,defender,DF
8112,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-08780,Garefrekes,Kerstin,18,midfielder,MF
8113,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-06382,Gottschlich,Stefanie,19,defender,DF
8114,WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,P-09674,Pohlers,Conny,20,forward,FW
8115,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-42042,Sulemana,Memunatu,1,goal keeper,GK
8116,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-96825,Ibrahim,Aminatu,2,defender,DF
8117,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-03333,Danso,Mavis,3,defender,DF
8118,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-90753,Sackey,Patience,4,defender,DF
8119,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-40027,Ofori,Patricia,5,midfielder,MF
8120,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-52992,Okoe,Florence,6,midfielder,MF
8121,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-14601,Clottey,Genevive,7,midfielder,MF
8122,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-68909,Osei Agyemang,Myralyn,8,forward,FW
8123,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-03320,Anokyewaa,Akua,9,forward,FW
8124,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-47674,Bayor,Adjoa,10,forward,FW
8125,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-23665,Foriwa,Gloria,11,forward,FW
8126,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-11692,Mohammed,Fati,12,goal keeper,GK
8127,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-84693,Avoe,Yaa,13,defender,DF
8128,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-86407,Baidu,Elizabeth,14,defender,DF
8129,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-99818,Sackey,Alberta,15,forward,FW
8130,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-12997,Ankrah,Lydia,16,defender,DF
8131,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-08624,Kanda,Belinda,17,midfielder,MF
8132,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-14240,Dgajmah,Mavis,18,forward,FW
8133,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-47004,Amoa-Tetteh,Basilea,19,forward,FW
8134,WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,P-75315,Enti,Gladys,20,goal keeper,GK
8135,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-17805,Yamago,Nozomi,1,goal keeper,GK
8136,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-89192,Obe,Yumi,2,defender,DF
8137,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-51492,Isozaki,Hiromi,3,defender,DF
8138,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-24220,Yamagishi,Yasuyo,4,defender,DF
8139,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-46224,Sakai,Tomoe,5,midfielder,MF
8140,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-69292,Kobayashi,Yayoi,6,midfielder,MF
8141,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-05860,Kawakami,Naoko,7,midfielder,MF
8142,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-32368,Miyamoto,Tomomi,8,midfielder,MF
8143,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-24437,Arakawa,Eriko,9,forward,FW
8144,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-72113,Sawa,Homare,10,forward,FW
8145,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-36911,Otani,Mio,11,forward,FW
8146,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-57497,Onodera,Shiho,12,goal keeper,GK
8147,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-91945,Nakachi,Mai,13,midfielder,MF
8148,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-78180,Yano,Kyoko,14,defender,DF
8149,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-94257,Miyazaki,Yuka,15,defender,DF
8150,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-37697,Yamamoto,Emi,16,midfielder,MF
8151,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-24967,Yanagita,Miyuki,17,midfielder,MF
8152,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-30837,Maruyama,Karina,18,forward,FW
8153,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-80867,Sudo,Akiko,19,forward,FW
8154,WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,P-04310,Miyama,Aya,20,midfielder,MF
8155,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-40837,Opara,Ugochi,1,goal keeper,GK
8156,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-16023,Ekpo,Efioanwan,2,midfielder,MF
8157,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-65689,Kayode,Bunmi,3,defender,DF
8158,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-55990,Nkwocha,Perpetua,4,midfielder,MF
8159,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-21975,Ebi,Onome,5,defender,DF
8160,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-34716,Ajayi,Florence,6,defender,DF
8161,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-19498,Mbachu,Stella,7,midfielder,MF
8162,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-23079,Yusuf,Olaitan,8,forward,FW
8163,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-86360,Michael,Faith,9,midfielder,MF
8164,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-93242,Akide,Mercy,10,forward,FW
8165,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-05883,Egbe,Nkechi,11,forward,FW
8166,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-93339,Dede,Precious,12,goal keeper,GK
8167,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-68759,Okosieme,Nkiru,13,midfielder,MF
8168,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-38422,Chiejine,Ifeanyi,14,defender,DF
8169,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-94567,Mmadu,Maureen,15,midfielder,MF
8170,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-75280,Iweta,Florence,16,defender,DF
8171,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-59238,Omagbemi,Florence,17,defender,DF
8172,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-10791,Avre,Patience,18,midfielder,MF
8173,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-68804,Okhae,Esther,19,goal keeper,GK
8174,WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,P-37759,Okolo,Vera,20,forward,FW
8175,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-84527,Ri,Jong-hui,1,goal keeper,GK
8176,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-78097,Yun,In-sil,2,defender,DF
8177,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-97743,Kim,Hwa-song,3,defender,DF
8178,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-02141,Sin,Kum-ok,5,defender,DF
8179,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-77201,Ra,Mi-ae,6,defender,DF
8180,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-59010,Ri,Kum-suk,7,forward,FW
8181,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-15227,Pak,Kum-chun,8,forward,FW
8182,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-65322,Ho,Sun-hui,9,midfielder,MF
8183,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-46500,Jin,Pyol-hui,10,forward,FW
8184,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-83602,Yun,Yong-hui,11,midfielder,MF
8185,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-23894,Jang,Ok-gyong,12,defender,DF
8186,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-63421,Song,Jong-sun,13,defender,DF
8187,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-98467,O,Kum-ran,14,midfielder,MF
8188,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-61977,Ri,Un-gyong,15,midfielder,MF
8189,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-69790,Pak,Kyong-sun,16,forward,FW
8190,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-49268,Jon,Hye-yong,17,defender,DF
8191,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-80442,Chon,Kyong-hwa,18,goal keeper,GK
8192,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-16375,Ri,Hyang-ok,19,midfielder,MF
8193,WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,P-25564,Ri,Un-ju,20,defender,DF
8194,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-39183,Nordby,Bente,1,goal keeper,GK
8195,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-04956,Sandaune,Brit,2,defender,DF
8196,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-25199,Stangeland Horpestad,Ane,3,defender,DF
8197,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-78069,Knudsen,Monica,4,defender,DF
8198,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-72897,Bredland,Karin,5,midfielder,MF
8199,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-84389,Riise,Hege,6,midfielder,MF
8200,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-29694,Rønning,Trine,7,forward,FW
8201,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-70069,Gulbrandsen,Solveig,8,midfielder,MF
8202,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-00556,Rapp,Anita,9,forward,FW
8203,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-72974,Lehn,Unni,10,midfielder,MF
8204,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-75121,Pettersen,Marianne,11,forward,FW
8205,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-66369,Vesterbekkmo,Silje,12,goal keeper,GK
8206,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-06090,Tønnessen,Anne,13,defender,DF
8207,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-49154,Mellgren,Dagny,14,forward,FW
8208,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-05014,Christensen,Marit Fiane,15,defender,DF
8209,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-36571,Følstad,Gunhild,16,defender,DF
8210,WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,P-65709,Ørmen,Linda,17,forward,FW
