key_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,position_name,position_code,starter,substitute,captain
10935,WC-2002,2002 FIFA World Cup,M-2002-43,Ecuador v Croatia,2002-06-13,group stage,Group G,T-17,Croatia,HRV,0,1,P-04490,Šarić,Daniel,15,right wing back,RWB,1,0,0
10936,WC-2002,2002 FIFA World Cup,M-2002-43,Ecuador v Croatia,2002-06-13,group stage,Group G,T-17,Croatia,HRV,0,1,P-04605,Jarni,Robert,17,left wing back,LWB,1,0,1
10937,WC-2002,2002 FIFA World Cup,M-2002-43,Ecuador v Croatia,2002-06-13,group stage,Group G,T-17,Croatia,HRV,0,1,P-07315,Olić,Ivica,18,center forward,CF,1,0,0
10938,WC-2002,2002 FIFA World Cup,M-2002-43,Ecuador v Croatia,2002-06-13,group stage,Group G,T-17,Croatia,HRV,0,1,P-00312,Šimić,Dario,20,center back,CB,1,0,0
10939,WC-2002,2002 FIFA World Cup,M-2002-43,Ecuador v Croatia,2002-06-13,group stage,Group G,T-17,Croatia,HRV,0,1,P-01399,Kovač,Robert,21,sweeper,SW,1,0,0
10940,WC-2002,2002 FIFA World Cup,M-2002-43,Ecuador v Croatia,2002-06-13,group stage,Group G,T-17,Croatia,HRV,0,1,P-03038,Vugrinec,Davor,7,forward,FW,0,1,0
10941,WC-2002,2002 FIFA World Cup,M-2002-43,Ecuador v Croatia,2002-06-13,group stage,Group G,T-17,Croatia,HRV,0,1,P-03840,Stanić,Mario,13,midfielder,MF,0,1,0
10942,WC-2002,2002 FIFA World Cup,M-2002-43,Ecuador v Croatia,2002-06-13,group stage,Group G,T-17,Croatia,HRV,0,1,P-04763,Vranješ,Jurica,16,midfielder,MF,0,1,0
10943,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-44,Mexico,MEX,1,0,P-01316,Pérez,Óscar,1,goal keeper,GK,1,0,0
10944,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-44,Mexico,MEX,1,0,P-03561,Márquez,Rafael,4,center back,CB,1,0,1
10945,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-44,Mexico,MEX,1,0,P-00594,Vidrio,Manuel,5,center back,CB,1,0,0
10946,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-44,Mexico,MEX,1,0,P-09068,Torrado,Gerardo,6,defensive midfielder,DM,1,0,0
10947,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-44,Mexico,MEX,1,0,P-04085,Morales,Ramón,7,left midfielder,LM,1,0,0
10948,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-44,Mexico,MEX,1,0,P-01301,Borgetti,Jared,9,center forward,CF,1,0,0
10949,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-44,Mexico,MEX,1,0,P-07848,Blanco,Cuauhtémoc,10,center forward,CF,1,0,0
10950,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-44,Mexico,MEX,1,0,P-04970,Luna,Braulio,11,center midfielder,CM,1,0,0
10951,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-44,Mexico,MEX,1,0,P-06999,Carmona,Salvador,16,center back,CB,1,0,0
10952,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-44,Mexico,MEX,1,0,P-07376,Rodríguez,Johan,18,center midfielder,CM,1,0,0
10953,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-44,Mexico,MEX,1,0,P-04148,Arellano,Jesús,21,right midfielder,RM,1,0,0
10954,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-44,Mexico,MEX,1,0,P-09739,García,Rafael,3,midfielder,MF,0,1,0
10955,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-44,Mexico,MEX,1,0,P-05928,Palencia,Francisco,17,forward,FW,0,1,0
10956,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-44,Mexico,MEX,1,0,P-04149,Caballero,Gabriel,19,midfielder,MF,0,1,0
10957,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-39,Italy,ITA,0,1,P-00677,Buffon,Gianluigi,1,goal keeper,GK,1,0,0
10958,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-39,Italy,ITA,0,1,P-02559,Panucci,Christian,2,left midfielder,LM,1,0,0
10959,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-39,Italy,ITA,0,1,P-05132,Maldini,Paolo,3,center back,CB,1,0,1
10960,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-39,Italy,ITA,0,1,P-08335,Cannavaro,Fabio,5,center back,CB,1,0,0
10961,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-39,Italy,ITA,0,1,P-03472,Zanetti,Cristiano,6,center midfielder,CM,1,0,0
10962,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-39,Italy,ITA,0,1,P-09803,Inzaghi,Filippo,9,center forward,CF,1,0,0
10963,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-39,Italy,ITA,0,1,P-03276,Totti,Francesco,10,attacking midfielder,AM,1,0,0
10964,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-39,Italy,ITA,0,1,P-04797,Nesta,Alessandro,13,center back,CB,1,0,0
10965,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-39,Italy,ITA,0,1,P-02541,Tommasi,Damiano,17,center midfielder,CM,1,0,0
10966,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-39,Italy,ITA,0,1,P-04150,Zambrotta,Gianluca,19,right midfielder,RM,1,0,0
10967,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-39,Italy,ITA,0,1,P-07756,Vieri,Christian,21,center forward,CF,1,0,0
10968,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-39,Italy,ITA,0,1,P-01541,Coco,Francesco,4,defender,DF,0,1,0
10969,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-39,Italy,ITA,0,1,P-06949,Del Piero,Alessandro,7,forward,FW,0,1,0
10970,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,2002-06-13,group stage,Group G,T-39,Italy,ITA,0,1,P-01445,Montella,Vincenzo,20,forward,FW,0,1,0
10971,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-06,Belgium,BEL,1,0,P-02277,De Vlieger,Geert,1,goal keeper,GK,1,0,0
10972,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-06,Belgium,BEL,1,0,P-07727,De Boeck,Glen,3,center back,CB,1,0,0
10973,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-06,Belgium,BEL,1,0,P-01131,Van Kerckhoven,Nico,5,left back,LB,1,0,0
10974,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-06,Belgium,BEL,1,0,P-04527,Wilmots,Marc,7,center forward,CF,1,0,1
10975,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-06,Belgium,BEL,1,0,P-00685,Goor,Bart,8,left midfielder,LM,1,0,0
10976,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-06,Belgium,BEL,1,0,P-04689,Walem,Johan,10,center midfielder,CM,1,0,0
10977,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-06,Belgium,BEL,1,0,P-03700,Verheyen,Gert,11,right midfielder,RM,1,0,0
10978,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-06,Belgium,BEL,1,0,P-01702,Peeters,Jacky,15,right back,RB,1,0,0
10979,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-06,Belgium,BEL,1,0,P-03235,Van Buyten,Daniel,16,center back,CB,1,0,0
10980,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-06,Belgium,BEL,1,0,P-02259,Vanderhaeghe,Yves,18,center midfielder,CM,1,0,0
10981,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-06,Belgium,BEL,1,0,P-05492,Mpenza,Mbo,22,center forward,CF,1,0,0
10982,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-06,Belgium,BEL,1,0,P-08742,Van Meir,Eric,4,defender,DF,0,1,0
10983,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-06,Belgium,BEL,1,0,P-07077,Simons,Timmy,6,midfielder,MF,0,1,0
10984,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-06,Belgium,BEL,1,0,P-06185,Sonck,Wesley,9,forward,FW,0,1,0
10985,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-60,Russia,RUS,0,1,P-08632,Nigmatullin,Ruslan,1,goal keeper,GK,1,0,0
10986,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-60,Russia,RUS,0,1,P-03183,Kovtun,Yuri,2,left back,LB,1,0,0
10987,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-60,Russia,RUS,0,1,P-02169,Nikiforov,Yuri,3,center back,CB,1,0,0
10988,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-60,Russia,RUS,0,1,P-01034,Smertin,Alexey,4,center midfielder,CM,1,0,0
10989,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-60,Russia,RUS,0,1,P-04158,Solomatin,Andrei,5,right back,RB,1,0,0
10990,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-60,Russia,RUS,0,1,P-05048,Onopko,Viktor,7,center back,CB,1,0,1
10991,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-60,Russia,RUS,0,1,P-07624,Karpin,Valeri,8,right midfielder,RM,1,0,0
10992,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-60,Russia,RUS,0,1,P-06008,Titov,Yegor,9,center midfielder,CM,1,0,0
10993,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-60,Russia,RUS,0,1,P-01280,Beschastnykh,Vladimir,11,center forward,CF,1,0,0
10994,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-60,Russia,RUS,0,1,P-08292,Alenichev,Dmitri,15,left midfielder,LM,1,0,0
10995,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-60,Russia,RUS,0,1,P-02625,Khokhlov,Dmitri,21,defensive midfielder,DM,1,0,0
10996,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-60,Russia,RUS,0,1,P-07141,Kerzhakov,Aleksandr,16,forward,FW,0,1,0
10997,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-60,Russia,RUS,0,1,P-05576,Sennikov,Dmitri,18,defender,DF,0,1,0
10998,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,2002-06-14,group stage,Group H,T-60,Russia,RUS,0,1,P-09491,Sychev,Dmitri,22,forward,FW,0,1,0
10999,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-76,Tunisia,TUN,1,0,P-09134,Boumnijel,Ali,1,goal keeper,GK,1,0,0
11000,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-76,Tunisia,TUN,1,0,P-08825,Badra,Khaled,2,center back,CB,1,0,1
11001,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-76,Tunisia,TUN,1,0,P-06035,Jaziri,Ziad,5,center forward,CF,1,0,0
11002,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-76,Tunisia,TUN,1,0,P-06524,Trabelsi,Hatem,6,right back,RB,1,0,0
11003,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-76,Tunisia,TUN,1,0,P-01207,Ghodhbane,Kaies,10,center midfielder,CM,1,0,0
11004,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-76,Tunisia,TUN,1,0,P-01868,Bouzaiene,Raouf,12,left back,LB,1,0,0
11005,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-76,Tunisia,TUN,1,0,P-08106,Bouazizi,Riadh,13,center midfielder,CM,1,0,0
11006,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-76,Tunisia,TUN,1,0,P-01539,Jaïdi,Radhi,15,center back,CB,1,0,0
11007,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-76,Tunisia,TUN,1,0,P-00250,Benachour,Selim,18,center midfielder,CM,1,0,0
11008,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-76,Tunisia,TUN,1,0,P-07378,Melki,Mourad,21,right midfielder,RM,1,0,0
11009,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-76,Tunisia,TUN,1,0,P-02618,Clayton,José,23,left midfielder,LM,1,0,0
11010,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-76,Tunisia,TUN,1,0,P-00217,Baya,Zoubeir,3,midfielder,MF,0,1,0
11011,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-76,Tunisia,TUN,1,0,P-06075,Mhedhebi,Imed,7,midfielder,MF,0,1,0
11012,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-76,Tunisia,TUN,1,0,P-02299,Zitouni,Ali,20,forward,FW,0,1,0
11013,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-00129,Matsuda,Naoki,3,center back,CB,1,0,0
11014,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-02842,Inamoto,Junichi,5,center midfielder,CM,1,0,0
11015,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-01365,Nakata,Hidetoshi,7,center midfielder,CM,1,0,0
11016,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-05038,Suzuki,Takayuki,11,center forward,CF,1,0,0
11017,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-06664,Narazaki,Seigo,12,goal keeper,GK,1,0,0
11018,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-03483,Yanagisawa,Atsushi,13,center forward,CF,1,0,0
11019,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-09790,Nakata,Kōji,16,center back,CB,1,0,0
11020,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-06218,Miyamoto,Tsuneyasu,17,center back,CB,1,0,1
11021,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-01090,Ono,Shinji,18,left midfielder,LM,1,0,0
11022,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-01204,Myojin,Tomokazu,20,right midfielder,RM,1,0,0
11023,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-08644,Toda,Kazuyuki,21,center midfielder,CM,1,0,0
11024,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-04461,Morishima,Hiroaki,8,midfielder,MF,0,1,0
11025,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-06730,Ogasawara,Mitsuo,19,midfielder,MF,0,1,0
11026,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,2002-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-04159,Ichikawa,Daisuke,22,midfielder,MF,0,1,0
11027,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-07858,Kłos,Tomasz,2,right back,RB,1,0,0
11028,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-00766,Zieliński,Jacek,3,center back,CB,1,0,1
11029,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-01159,Kucharski,Cezary,8,center midfielder,CM,1,0,0
11030,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-02933,Kryszałowicz,Paweł,9,center forward,CF,1,0,0
11031,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-09159,Olisadebe,Emmanuel,11,center forward,CF,1,0,0
11032,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-06536,Majdan,Radosław,12,goal keeper,GK,1,0,0
11033,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-05147,Głowacki,Arkadiusz,13,center back,CB,1,0,0
11034,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-04988,Murawski,Maciej,16,center midfielder,CM,1,0,0
11035,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-05154,Krzynówek,Jacek,18,left midfielder,LM,1,0,0
11036,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-06718,Żurawski,Maciej,19,right midfielder,RM,1,0,0
11037,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-06546,Koźmiński,Marek,21,left back,LB,1,0,0
11038,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-02443,Żewłakow,Marcin,14,forward,FW,0,1,0
11039,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-07364,Wałdoch,Tomasz,15,defender,DF,0,1,0
11040,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-04752,Sibik,Paweł,23,midfielder,MF,0,1,0
11041,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-80,United States,USA,0,1,P-06385,Friedel,Brad,1,goal keeper,GK,1,0,0
11042,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-80,United States,USA,0,1,P-03436,Hejduk,Frankie,2,left back,LB,1,0,0
11043,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-80,United States,USA,0,1,P-00610,O'Brien,John,5,center midfielder,CM,1,0,0
11044,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-80,United States,USA,0,1,P-04753,Stewart,Earnie,8,right midfielder,RM,1,0,0
11045,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-80,United States,USA,0,1,P-00060,Reyna,Claudio,10,center midfielder,CM,1,0,1
11046,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-80,United States,USA,0,1,P-04810,Mathis,Clint,11,center forward,CF,1,0,0
11047,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-80,United States,USA,0,1,P-02244,Agoos,Jeff,12,center back,CB,1,0,0
11048,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-80,United States,USA,0,1,P-02869,McBride,Brian,20,center forward,CF,1,0,0
11049,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-80,United States,USA,0,1,P-03827,Donovan,Landon,21,left midfielder,LM,1,0,0
11050,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-80,United States,USA,0,1,P-08186,Sanneh,Tony,22,right back,RB,1,0,0
11051,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-80,United States,USA,0,1,P-08563,Pope,Eddie,23,center back,CB,1,0,0
11052,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-80,United States,USA,0,1,P-09436,Moore,Joe-Max,9,forward,FW,0,1,0
11053,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-80,United States,USA,0,1,P-00671,Jones,Cobi,13,midfielder,MF,0,1,0
11054,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-80,United States,USA,0,1,P-09664,Beasley,DaMarcus,17,midfielder,MF,0,1,0
11055,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-09987,Baía,Vítor,1,goal keeper,GK,1,0,0
11056,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-09874,Costa,Jorge,2,center back,CB,1,0,0
11057,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-00101,Couto,Fernando,5,center back,CB,1,0,1
11058,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-02149,Figo,Luís,7,left winger,LW,1,0,0
11059,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-04336,Pinto,João,8,attacking midfielder,AM,1,0,0
11060,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-07194,Pauleta,not applicable,9,center forward,CF,1,0,0
11061,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-04289,Conceição,Sérgio,11,right winger,RW,1,0,0
11062,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-02012,Bento,Paulo,17,center midfielder,CM,1,0,0
11063,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-04098,Petit,not applicable,20,center midfielder,CM,1,0,0
11064,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-06901,Beto,not applicable,22,right back,RB,1,0,0
11065,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-08843,Jorge,Rui,23,left back,LB,1,0,0
11066,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-04114,Xavier,Abel,3,defender,DF,0,1,0
11067,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-07184,Andrade,Jorge,13,defender,DF,0,1,0
11068,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-08087,Gomes,Nuno,21,forward,FW,0,1,0
11069,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-69,South Korea,KOR,0,1,P-04775,Lee,Woon-jae,1,goal keeper,GK,1,0,0
11070,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-69,South Korea,KOR,0,1,P-07651,Choi,Jin-cheul,4,center back,CB,1,0,0
11071,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-69,South Korea,KOR,0,1,P-06230,Kim,Nam-il,5,center midfielder,CM,1,0,0
11072,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-69,South Korea,KOR,0,1,P-07038,Yoo,Sang-chul,6,center midfielder,CM,1,0,0
11073,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-69,South Korea,KOR,0,1,P-07546,Kim,Tae-young,7,center back,CB,1,0,0
