key_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,manager_id,family_name,given_name,country_name
824,WC-1986,1986 FIFA World Cup,M-1986-36,Scotland v Uruguay,1986-06-13,group stage,Group E,T-80,Uruguay,URY,0,1,M-037,Borrás,Omar,Uruguay
825,WC-1986,1986 FIFA World Cup,M-1986-37,Mexico v Bulgaria,1986-06-15,round of 16,not applicable,T-44,Mexico,MEX,1,0,M-201,Milutinović,Bora,Yugoslavia
826,WC-1986,1986 FIFA World Cup,M-1986-37,Mexico v Bulgaria,1986-06-15,round of 16,not applicable,T-10,Bulgaria,BGR,0,1,M-346,Vutsov,Ivan,Bulgaria
827,WC-1986,1986 FIFA World Cup,M-1986-38,Soviet Union v Belgium,1986-06-15,round of 16,not applicable,T-69,Soviet Union,SUN,1,0,M-168,Lobanovsky,Valeri,Soviet Union
828,WC-1986,1986 FIFA World Cup,M-1986-38,Soviet Union v Belgium,1986-06-15,round of 16,not applicable,T-06,Belgium,BEL,0,1,M-320,Thys,Guy,Belgium
829,WC-1986,1986 FIFA World Cup,M-1986-39,Brazil v Poland,1986-06-16,round of 16,not applicable,T-09,Brazil,BRA,1,0,M-286,Santana,Telê,Brazil
830,WC-1986,1986 FIFA World Cup,M-1986-39,Brazil v Poland,1986-06-16,round of 16,not applicable,T-55,Poland,POL,0,1,M-246,Piechniczek,Antoni,Poland
831,WC-1986,1986 FIFA World Cup,M-1986-40,Argentina v Uruguay,1986-06-16,round of 16,not applicable,T-03,Argentina,ARG,1,0,M-030,Bilardo,Carlos,Argentina
832,WC-1986,1986 FIFA World Cup,M-1986-40,Argentina v Uruguay,1986-06-16,round of 16,not applicable,T-80,Uruguay,URY,0,1,M-037,Borrás,Omar,Uruguay
833,WC-1986,1986 FIFA World Cup,M-1986-41,Italy v France,1986-06-17,round of 16,not applicable,T-39,Italy,ITA,1,0,M-022,Bearzot,Enzo,Italy
834,WC-1986,1986 FIFA World Cup,M-1986-41,Italy v France,1986-06-17,round of 16,not applicable,T-28,France,FRA,0,1,M-196,Michel,Henri,France
835,WC-1986,1986 FIFA World Cup,M-1986-42,Morocco v West Germany,1986-06-17,round of 16,not applicable,T-45,Morocco,MAR,1,0,M-085,Faria,José,Brazil
836,WC-1986,1986 FIFA World Cup,M-1986-42,Morocco v West Germany,1986-06-17,round of 16,not applicable,T-82,West Germany,DEU,0,1,M-024,Beckenbauer,Franz,Germany
837,WC-1986,1986 FIFA World Cup,M-1986-43,England v Paraguay,1986-06-18,round of 16,not applicable,T-27,England,ENG,1,0,M-271,Robson,Bobby,England
838,WC-1986,1986 FIFA World Cup,M-1986-43,England v Paraguay,1986-06-18,round of 16,not applicable,T-53,Paraguay,PRY,0,1,M-267,Ré,Cayetano,Paraguay
839,WC-1986,1986 FIFA World Cup,M-1986-44,Denmark v Spain,1986-06-18,round of 16,not applicable,T-21,Denmark,DNK,1,0,M-249,Piontek,Sepp,Germany
840,WC-1986,1986 FIFA World Cup,M-1986-44,Denmark v Spain,1986-06-18,round of 16,not applicable,T-70,Spain,ESP,0,1,M-208,Muñoz,Miguel,Spain
841,WC-1986,1986 FIFA World Cup,M-1986-45,Brazil v France,1986-06-21,quarter-finals,not applicable,T-09,Brazil,BRA,1,0,M-286,Santana,Telê,Brazil
842,WC-1986,1986 FIFA World Cup,M-1986-45,Brazil v France,1986-06-21,quarter-finals,not applicable,T-28,France,FRA,0,1,M-196,Michel,Henri,France
843,WC-1986,1986 FIFA World Cup,M-1986-46,West Germany v Mexico,1986-06-21,quarter-finals,not applicable,T-82,West Germany,DEU,1,0,M-024,Beckenbauer,Franz,Germany
844,WC-1986,1986 FIFA World Cup,M-1986-46,West Germany v Mexico,1986-06-21,quarter-finals,not applicable,T-44,Mexico,MEX,0,1,M-201,Milutinović,Bora,Yugoslavia
845,WC-1986,1986 FIFA World Cup,M-1986-47,Argentina v England,1986-06-22,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,M-030,Bilardo,Carlos,Argentina
846,WC-1986,1986 FIFA World Cup,M-1986-47,Argentina v England,1986-06-22,quarter-finals,not applicable,T-27,England,ENG,0,1,M-271,Robson,Bobby,England
847,WC-1986,1986 FIFA World Cup,M-1986-48,Spain v Belgium,1986-06-22,quarter-finals,not applicable,T-70,Spain,ESP,1,0,M-208,Muñoz,Miguel,Spain
848,WC-1986,1986 FIFA World Cup,M-1986-48,Spain v Belgium,1986-06-22,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,M-320,Thys,Guy,Belgium
849,WC-1986,1986 FIFA World Cup,M-1986-49,France v West Germany,1986-06-25,semi-finals,not applicable,T-28,France,FRA,1,0,M-196,Michel,Henri,France
850,WC-1986,1986 FIFA World Cup,M-1986-49,France v West Germany,1986-06-25,semi-finals,not applicable,T-82,West Germany,DEU,0,1,M-024,Beckenbauer,Franz,Germany
851,WC-1986,1986 FIFA World Cup,M-1986-50,Argentina v Belgium,1986-06-25,semi-finals,not applicable,T-03,Argentina,ARG,1,0,M-030,Bilardo,Carlos,Argentina
852,WC-1986,1986 FIFA World Cup,M-1986-50,Argentina v Belgium,1986-06-25,semi-finals,not applicable,T-06,Belgium,BEL,0,1,M-320,Thys,Guy,Belgium
853,WC-1986,1986 FIFA World Cup,M-1986-51,Belgium v France,1986-06-28,third-place match,not applicable,T-06,Belgium,BEL,1,0,M-320,Thys,Guy,Belgium
854,WC-1986,1986 FIFA World Cup,M-1986-51,Belgium v France,1986-06-28,third-place match,not applicable,T-28,France,FRA,0,1,M-196,Michel,Henri,France
855,WC-1986,1986 FIFA World Cup,M-1986-52,Argentina v West Germany,1986-06-29,final,not applicable,T-03,Argentina,ARG,1,0,M-030,Bilardo,Carlos,Argentina
856,WC-1986,1986 FIFA World Cup,M-1986-52,Argentina v West Germany,1986-06-29,final,not applicable,T-82,West Germany,DEU,0,1,M-024,Beckenbauer,Franz,Germany
857,WC-1990,1990 FIFA World Cup,M-1990-01,Argentina v Cameroon,1990-06-08,group stage,Group B,T-03,Argentina,ARG,1,0,M-030,Bilardo,Carlos,Argentina
858,WC-1990,1990 FIFA World Cup,M-1990-01,Argentina v Cameroon,1990-06-08,group stage,Group B,T-11,Cameroon,CMR,0,1,M-215,Nepomnyashchy,Valery,Soviet Union
859,WC-1990,1990 FIFA World Cup,M-1990-02,Soviet Union v Romania,1990-06-09,group stage,Group B,T-69,Soviet Union,SUN,1,0,M-169,Lobanovskyi,Valeriy,Soviet Union
860,WC-1990,1990 FIFA World Cup,M-1990-02,Soviet Union v Romania,1990-06-09,group stage,Group B,T-58,Romania,ROU,0,1,M-133,Jenei,Emerich,Romania
861,WC-1990,1990 FIFA World Cup,M-1990-03,United Arab Emirates v Colombia,1990-06-09,group stage,Group D,T-78,United Arab Emirates,ARE,1,0,M-234,Parreira,Carlos Alberto,Brazil
862,WC-1990,1990 FIFA World Cup,M-1990-03,United Arab Emirates v Colombia,1990-06-09,group stage,Group D,T-15,Colombia,COL,0,1,M-184,Maturana,Francisco,Colombia
863,WC-1990,1990 FIFA World Cup,M-1990-04,Italy v Austria,1990-06-09,group stage,Group A,T-39,Italy,ITA,1,0,M-338,Vicini,Azeglio,Italy
864,WC-1990,1990 FIFA World Cup,M-1990-04,Italy v Austria,1990-06-09,group stage,Group A,T-05,Austria,AUT,0,1,M-118,Hickersberger,Josef,Austria
865,WC-1990,1990 FIFA World Cup,M-1990-05,United States v Czechoslovakia,1990-06-10,group stage,Group A,T-79,United States,USA,1,0,M-092,Gansler,Bob,United States
866,WC-1990,1990 FIFA World Cup,M-1990-05,United States v Czechoslovakia,1990-06-10,group stage,Group A,T-20,Czechoslovakia,CSK,0,1,M-335,Vengloš,Jozef,Czechoslovakia
867,WC-1990,1990 FIFA World Cup,M-1990-06,Brazil v Sweden,1990-06-10,group stage,Group C,T-09,Brazil,BRA,1,0,M-160,Lazaroni,Sebastião,Brazil
868,WC-1990,1990 FIFA World Cup,M-1990-06,Brazil v Sweden,1990-06-10,group stage,Group C,T-71,Sweden,SWE,0,1,M-219,Nordin,Olle,Sweden
869,WC-1990,1990 FIFA World Cup,M-1990-07,West Germany v Yugoslavia,1990-06-10,group stage,Group D,T-82,West Germany,DEU,1,0,M-024,Beckenbauer,Franz,Germany
870,WC-1990,1990 FIFA World Cup,M-1990-07,West Germany v Yugoslavia,1990-06-10,group stage,Group D,T-83,Yugoslavia,YUG,0,1,M-229,Osim,Ivica,Yugoslavia
871,WC-1990,1990 FIFA World Cup,M-1990-08,Costa Rica v Scotland,1990-06-11,group stage,Group C,T-16,Costa Rica,CRI,1,0,M-201,Milutinović,Bora,Yugoslavia
872,WC-1990,1990 FIFA World Cup,M-1990-08,Costa Rica v Scotland,1990-06-11,group stage,Group C,T-61,Scotland,SCO,0,1,M-276,Roxburgh,Andy,Scotland
873,WC-1990,1990 FIFA World Cup,M-1990-09,England v Republic of Ireland,1990-06-11,group stage,Group F,T-27,England,ENG,1,0,M-271,Robson,Bobby,England
874,WC-1990,1990 FIFA World Cup,M-1990-09,England v Republic of Ireland,1990-06-11,group stage,Group F,T-57,Republic of Ireland,IRL,0,1,M-056,Charlton,Jack,England
875,WC-1990,1990 FIFA World Cup,M-1990-10,Belgium v South Korea,1990-06-12,group stage,Group E,T-06,Belgium,BEL,1,0,M-320,Thys,Guy,Belgium
876,WC-1990,1990 FIFA World Cup,M-1990-10,Belgium v South Korea,1990-06-12,group stage,Group E,T-68,South Korea,KOR,0,1,M-163,Lee,Hoe-taik,South Korea
877,WC-1990,1990 FIFA World Cup,M-1990-11,Netherlands v Egypt,1990-06-12,group stage,Group F,T-46,Netherlands,NLD,1,0,M-025,Beenhakker,Leo,Netherlands
878,WC-1990,1990 FIFA World Cup,M-1990-11,Netherlands v Egypt,1990-06-12,group stage,Group F,T-25,Egypt,EGY,0,1,M-005,Al-Gohari,Mahmoud,Egypt
879,WC-1990,1990 FIFA World Cup,M-1990-12,Uruguay v Spain,1990-06-13,group stage,Group E,T-80,Uruguay,URY,1,0,M-316,Tabárez,Óscar,Uruguay
880,WC-1990,1990 FIFA World Cup,M-1990-12,Uruguay v Spain,1990-06-13,group stage,Group E,T-70,Spain,ESP,0,1,M-311,Suárez,Luis,Spain
881,WC-1990,1990 FIFA World Cup,M-1990-13,Argentina v Soviet Union,1990-06-13,group stage,Group B,T-03,Argentina,ARG,1,0,M-030,Bilardo,Carlos,Argentina
882,WC-1990,1990 FIFA World Cup,M-1990-13,Argentina v Soviet Union,1990-06-13,group stage,Group B,T-69,Soviet Union,SUN,0,1,M-169,Lobanovskyi,Valeriy,Soviet Union
883,WC-1990,1990 FIFA World Cup,M-1990-14,Cameroon v Romania,1990-06-14,group stage,Group B,T-11,Cameroon,CMR,1,0,M-215,Nepomnyashchy,Valery,Soviet Union
884,WC-1990,1990 FIFA World Cup,M-1990-14,Cameroon v Romania,1990-06-14,group stage,Group B,T-58,Romania,ROU,0,1,M-133,Jenei,Emerich,Romania
885,WC-1990,1990 FIFA World Cup,M-1990-15,Yugoslavia v Colombia,1990-06-14,group stage,Group D,T-83,Yugoslavia,YUG,1,0,M-229,Osim,Ivica,Yugoslavia
886,WC-1990,1990 FIFA World Cup,M-1990-15,Yugoslavia v Colombia,1990-06-14,group stage,Group D,T-15,Colombia,COL,0,1,M-184,Maturana,Francisco,Colombia
887,WC-1990,1990 FIFA World Cup,M-1990-16,Italy v United States,1990-06-14,group stage,Group A,T-39,Italy,ITA,1,0,M-338,Vicini,Azeglio,Italy
888,WC-1990,1990 FIFA World Cup,M-1990-16,Italy v United States,1990-06-14,group stage,Group A,T-79,United States,USA,0,1,M-092,Gansler,Bob,United States
889,WC-1990,1990 FIFA World Cup,M-1990-17,Austria v Czechoslovakia,1990-06-15,group stage,Group A,T-05,Austria,AUT,1,0,M-118,Hickersberger,Josef,Austria
890,WC-1990,1990 FIFA World Cup,M-1990-17,Austria v Czechoslovakia,1990-06-15,group stage,Group A,T-20,Czechoslovakia,CSK,0,1,M-335,Vengloš,Jozef,Czechoslovakia
891,WC-1990,1990 FIFA World Cup,M-1990-18,West Germany v United Arab Emirates,1990-06-15,group stage,Group D,T-82,West Germany,DEU,1,0,M-024,Beckenbauer,Franz,Germany
892,WC-1990,1990 FIFA World Cup,M-1990-18,West Germany v United Arab Emirates,1990-06-15,group stage,Group D,T-78,United Arab Emirates,ARE,0,1,M-234,Parreira,Carlos Alberto,Brazil
893,WC-1990,1990 FIFA World Cup,M-1990-19,Brazil v Costa Rica,1990-06-16,group stage,Group C,T-09,Brazil,BRA,1,0,M-160,Lazaroni,Sebastião,Brazil
894,WC-1990,1990 FIFA World Cup,M-1990-19,Brazil v Costa Rica,1990-06-16,group stage,Group C,T-16,Costa Rica,CRI,0,1,M-201,Milutinović,Bora,Yugoslavia
895,WC-1990,1990 FIFA World Cup,M-1990-20,Sweden v Scotland,1990-06-16,group stage,Group C,T-71,Sweden,SWE,1,0,M-219,Nordin,Olle,Sweden
896,WC-1990,1990 FIFA World Cup,M-1990-20,Sweden v Scotland,1990-06-16,group stage,Group C,T-61,Scotland,SCO,0,1,M-276,Roxburgh,Andy,Scotland
897,WC-1990,1990 FIFA World Cup,M-1990-21,England v Netherlands,1990-06-16,group stage,Group F,T-27,England,ENG,1,0,M-271,Robson,Bobby,England
898,WC-1990,1990 FIFA World Cup,M-1990-21,England v Netherlands,1990-06-16,group stage,Group F,T-46,Netherlands,NLD,0,1,M-025,Beenhakker,Leo,Netherlands
899,WC-1990,1990 FIFA World Cup,M-1990-22,Republic of Ireland v Egypt,1990-06-17,group stage,Group F,T-57,Republic of Ireland,IRL,1,0,M-056,Charlton,Jack,England
900,WC-1990,1990 FIFA World Cup,M-1990-22,Republic of Ireland v Egypt,1990-06-17,group stage,Group F,T-25,Egypt,EGY,0,1,M-005,Al-Gohari,Mahmoud,Egypt
901,WC-1990,1990 FIFA World Cup,M-1990-23,Belgium v Uruguay,1990-06-17,group stage,Group E,T-06,Belgium,BEL,1,0,M-320,Thys,Guy,Belgium
902,WC-1990,1990 FIFA World Cup,M-1990-23,Belgium v Uruguay,1990-06-17,group stage,Group E,T-80,Uruguay,URY,0,1,M-316,Tabárez,Óscar,Uruguay
903,WC-1990,1990 FIFA World Cup,M-1990-24,South Korea v Spain,1990-06-17,group stage,Group E,T-68,South Korea,KOR,1,0,M-163,Lee,Hoe-taik,South Korea
904,WC-1990,1990 FIFA World Cup,M-1990-24,South Korea v Spain,1990-06-17,group stage,Group E,T-70,Spain,ESP,0,1,M-311,Suárez,Luis,Spain
905,WC-1990,1990 FIFA World Cup,M-1990-25,Argentina v Romania,1990-06-18,group stage,Group B,T-03,Argentina,ARG,1,0,M-030,Bilardo,Carlos,Argentina
906,WC-1990,1990 FIFA World Cup,M-1990-25,Argentina v Romania,1990-06-18,group stage,Group B,T-58,Romania,ROU,0,1,M-133,Jenei,Emerich,Romania
907,WC-1990,1990 FIFA World Cup,M-1990-26,Cameroon v Soviet Union,1990-06-18,group stage,Group B,T-11,Cameroon,CMR,1,0,M-215,Nepomnyashchy,Valery,Soviet Union
908,WC-1990,1990 FIFA World Cup,M-1990-26,Cameroon v Soviet Union,1990-06-18,group stage,Group B,T-69,Soviet Union,SUN,0,1,M-169,Lobanovskyi,Valeriy,Soviet Union
909,WC-1990,1990 FIFA World Cup,M-1990-27,West Germany v Colombia,1990-06-19,group stage,Group D,T-82,West Germany,DEU,1,0,M-024,Beckenbauer,Franz,Germany
910,WC-1990,1990 FIFA World Cup,M-1990-27,West Germany v Colombia,1990-06-19,group stage,Group D,T-15,Colombia,COL,0,1,M-184,Maturana,Francisco,Colombia
911,WC-1990,1990 FIFA World Cup,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,group stage,Group D,T-83,Yugoslavia,YUG,1,0,M-229,Osim,Ivica,Yugoslavia
912,WC-1990,1990 FIFA World Cup,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,group stage,Group D,T-78,United Arab Emirates,ARE,0,1,M-234,Parreira,Carlos Alberto,Brazil
913,WC-1990,1990 FIFA World Cup,M-1990-29,Austria v United States,1990-06-19,group stage,Group A,T-05,Austria,AUT,1,0,M-118,Hickersberger,Josef,Austria
914,WC-1990,1990 FIFA World Cup,M-1990-29,Austria v United States,1990-06-19,group stage,Group A,T-79,United States,USA,0,1,M-092,Gansler,Bob,United States
915,WC-1990,1990 FIFA World Cup,M-1990-30,Italy v Czechoslovakia,1990-06-19,group stage,Group A,T-39,Italy,ITA,1,0,M-338,Vicini,Azeglio,Italy
916,WC-1990,1990 FIFA World Cup,M-1990-30,Italy v Czechoslovakia,1990-06-19,group stage,Group A,T-20,Czechoslovakia,CSK,0,1,M-335,Vengloš,Jozef,Czechoslovakia
917,WC-1990,1990 FIFA World Cup,M-1990-31,Brazil v Scotland,1990-06-20,group stage,Group C,T-09,Brazil,BRA,1,0,M-160,Lazaroni,Sebastião,Brazil
918,WC-1990,1990 FIFA World Cup,M-1990-31,Brazil v Scotland,1990-06-20,group stage,Group C,T-61,Scotland,SCO,0,1,M-276,Roxburgh,Andy,Scotland
919,WC-1990,1990 FIFA World Cup,M-1990-32,Sweden v Costa Rica,1990-06-20,group stage,Group C,T-71,Sweden,SWE,1,0,M-219,Nordin,Olle,Sweden
920,WC-1990,1990 FIFA World Cup,M-1990-32,Sweden v Costa Rica,1990-06-20,group stage,Group C,T-16,Costa Rica,CRI,0,1,M-201,Milutinović,Bora,Yugoslavia
921,WC-1990,1990 FIFA World Cup,M-1990-33,Belgium v Spain,1990-06-21,group stage,Group E,T-06,Belgium,BEL,1,0,M-320,Thys,Guy,Belgium
922,WC-1990,1990 FIFA World Cup,M-1990-33,Belgium v Spain,1990-06-21,group stage,Group E,T-70,Spain,ESP,0,1,M-311,Suárez,Luis,Spain
923,WC-1990,1990 FIFA World Cup,M-1990-34,South Korea v Uruguay,1990-06-21,group stage,Group E,T-68,South Korea,KOR,1,0,M-163,Lee,Hoe-taik,South Korea
924,WC-1990,1990 FIFA World Cup,M-1990-34,South Korea v Uruguay,1990-06-21,group stage,Group E,T-80,Uruguay,URY,0,1,M-316,Tabárez,Óscar,Uruguay
925,WC-1990,1990 FIFA World Cup,M-1990-35,England v Egypt,1990-06-21,group stage,Group F,T-27,England,ENG,1,0,M-271,Robson,Bobby,England
926,WC-1990,1990 FIFA World Cup,M-1990-35,England v Egypt,1990-06-21,group stage,Group F,T-25,Egypt,EGY,0,1,M-005,Al-Gohari,Mahmoud,Egypt
927,WC-1990,1990 FIFA World Cup,M-1990-36,Republic of Ireland v Netherlands,1990-06-21,group stage,Group F,T-57,Republic of Ireland,IRL,1,0,M-056,Charlton,Jack,England
928,WC-1990,1990 FIFA World Cup,M-1990-36,Republic of Ireland v Netherlands,1990-06-21,group stage,Group F,T-46,Netherlands,NLD,0,1,M-025,Beenhakker,Leo,Netherlands
929,WC-1990,1990 FIFA World Cup,M-1990-37,Cameroon v Colombia,1990-06-23,round of 16,not applicable,T-11,Cameroon,CMR,1,0,M-215,Nepomnyashchy,Valery,Soviet Union
930,WC-1990,1990 FIFA World Cup,M-1990-37,Cameroon v Colombia,1990-06-23,round of 16,not applicable,T-15,Colombia,COL,0,1,M-184,Maturana,Francisco,Colombia
931,WC-1990,1990 FIFA World Cup,M-1990-38,Czechoslovakia v Costa Rica,1990-06-23,round of 16,not applicable,T-20,Czechoslovakia,CSK,1,0,M-335,Vengloš,Jozef,Czechoslovakia
932,WC-1990,1990 FIFA World Cup,M-1990-38,Czechoslovakia v Costa Rica,1990-06-23,round of 16,not applicable,T-16,Costa Rica,CRI,0,1,M-201,Milutinović,Bora,Yugoslavia
933,WC-1990,1990 FIFA World Cup,M-1990-39,Brazil v Argentina,1990-06-24,round of 16,not applicable,T-09,Brazil,BRA,1,0,M-160,Lazaroni,Sebastião,Brazil
934,WC-1990,1990 FIFA World Cup,M-1990-39,Brazil v Argentina,1990-06-24,round of 16,not applicable,T-03,Argentina,ARG,0,1,M-030,Bilardo,Carlos,Argentina
935,WC-1990,1990 FIFA World Cup,M-1990-40,West Germany v Netherlands,1990-06-24,round of 16,not applicable,T-82,West Germany,DEU,1,0,M-024,Beckenbauer,Franz,Germany
936,WC-1990,1990 FIFA World Cup,M-1990-40,West Germany v Netherlands,1990-06-24,round of 16,not applicable,T-46,Netherlands,NLD,0,1,M-025,Beenhakker,Leo,Netherlands
937,WC-1990,1990 FIFA World Cup,M-1990-41,Republic of Ireland v Romania,1990-06-25,round of 16,not applicable,T-57,Republic of Ireland,IRL,1,0,M-056,Charlton,Jack,England
938,WC-1990,1990 FIFA World Cup,M-1990-41,Republic of Ireland v Romania,1990-06-25,round of 16,not applicable,T-58,Romania,ROU,0,1,M-133,Jenei,Emerich,Romania
939,WC-1990,1990 FIFA World Cup,M-1990-42,Italy v Uruguay,1990-06-25,round of 16,not applicable,T-39,Italy,ITA,1,0,M-338,Vicini,Azeglio,Italy
940,WC-1990,1990 FIFA World Cup,M-1990-42,Italy v Uruguay,1990-06-25,round of 16,not applicable,T-80,Uruguay,URY,0,1,M-316,Tabárez,Óscar,Uruguay
941,WC-1990,1990 FIFA World Cup,M-1990-43,Spain v Yugoslavia,1990-06-26,round of 16,not applicable,T-70,Spain,ESP,1,0,M-311,Suárez,Luis,Spain
942,WC-1990,1990 FIFA World Cup,M-1990-43,Spain v Yugoslavia,1990-06-26,round of 16,not applicable,T-83,Yugoslavia,YUG,0,1,M-229,Osim,Ivica,Yugoslavia
943,WC-1990,1990 FIFA World Cup,M-1990-44,England v Belgium,1990-06-26,round of 16,not applicable,T-27,England,ENG,1,0,M-271,Robson,Bobby,England
944,WC-1990,1990 FIFA World Cup,M-1990-44,England v Belgium,1990-06-26,round of 16,not applicable,T-06,Belgium,BEL,0,1,M-320,Thys,Guy,Belgium
945,WC-1990,1990 FIFA World Cup,M-1990-45,Argentina v Yugoslavia,1990-06-30,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,M-030,Bilardo,Carlos,Argentina
946,WC-1990,1990 FIFA World Cup,M-1990-45,Argentina v Yugoslavia,1990-06-30,quarter-finals,not applicable,T-83,Yugoslavia,YUG,0,1,M-229,Osim,Ivica,Yugoslavia
947,WC-1990,1990 FIFA World Cup,M-1990-46,Republic of Ireland v Italy,1990-06-30,quarter-finals,not applicable,T-57,Republic of Ireland,IRL,1,0,M-056,Charlton,Jack,England
948,WC-1990,1990 FIFA World Cup,M-1990-46,Republic of Ireland v Italy,1990-06-30,quarter-finals,not applicable,T-39,Italy,ITA,0,1,M-338,Vicini,Azeglio,Italy
949,WC-1990,1990 FIFA World Cup,M-1990-47,Czechoslovakia v West Germany,1990-07-01,quarter-finals,not applicable,T-20,Czechoslovakia,CSK,1,0,M-335,Vengloš,Jozef,Czechoslovakia
950,WC-1990,1990 FIFA World Cup,M-1990-47,Czechoslovakia v West Germany,1990-07-01,quarter-finals,not applicable,T-82,West Germany,DEU,0,1,M-024,Beckenbauer,Franz,Germany
951,WC-1990,1990 FIFA World Cup,M-1990-48,Cameroon v England,1990-07-01,quarter-finals,not applicable,T-11,Cameroon,CMR,1,0,M-215,Nepomnyashchy,Valery,Soviet Union
952,WC-1990,1990 FIFA World Cup,M-1990-48,Cameroon v England,1990-07-01,quarter-finals,not applicable,T-27,England,ENG,0,1,M-271,Robson,Bobby,England
953,WC-1990,1990 FIFA World Cup,M-1990-49,Argentina v Italy,1990-07-03,semi-finals,not applicable,T-03,Argentina,ARG,1,0,M-030,Bilardo,Carlos,Argentina
954,WC-1990,1990 FIFA World Cup,M-1990-49,Argentina v Italy,1990-07-03,semi-finals,not applicable,T-39,Italy,ITA,0,1,M-338,Vicini,Azeglio,Italy
955,WC-1990,1990 FIFA World Cup,M-1990-50,West Germany v England,1990-07-04,semi-finals,not applicable,T-82,West Germany,DEU,1,0,M-024,Beckenbauer,Franz,Germany
956,WC-1990,1990 FIFA World Cup,M-1990-50,West Germany v England,1990-07-04,semi-finals,not applicable,T-27,England,ENG,0,1,M-271,Robson,Bobby,England
957,WC-1990,1990 FIFA World Cup,M-1990-51,Italy v England,1990-07-07,third-place match,not applicable,T-39,Italy,ITA,1,0,M-338,Vicini,Azeglio,Italy
958,WC-1990,1990 FIFA World Cup,M-1990-51,Italy v England,1990-07-07,third-place match,not applicable,T-27,England,ENG,0,1,M-271,Robson,Bobby,England
959,WC-1990,1990 FIFA World Cup,M-1990-52,West Germany v Argentina,1990-07-08,final,not applicable,T-82,West Germany,DEU,1,0,M-024,Beckenbauer,Franz,Germany
960,WC-1990,1990 FIFA World Cup,M-1990-52,West Germany v Argentina,1990-07-08,final,not applicable,T-03,Argentina,ARG,0,1,M-030,Bilardo,Carlos,Argentina
961,WC-1994,1994 FIFA World Cup,M-1994-01,Germany v Bolivia,1994-06-17,group stage,Group C,T-29,Germany,DEU,1,0,M-344,Vogts,Berti,Germany
962,WC-1994,1994 FIFA World Cup,M-1994-01,Germany v Bolivia,1994-06-17,group stage,Group C,T-07,Bolivia,BOL,0,1,M-017,Azkargorta,Xabier,Spain
963,WC-1994,1994 FIFA World Cup,M-1994-02,Spain v South Korea,1994-06-17,group stage,Group C,T-70,Spain,ESP,1,0,M-060,Clemente,Javier,Spain
964,WC-1994,1994 FIFA World Cup,M-1994-02,Spain v South Korea,1994-06-17,group stage,Group C,T-68,South Korea,KOR,0,1,M-143,Kim,Ho,South Korea
965,WC-1994,1994 FIFA World Cup,M-1994-03,United States v Switzerland,1994-06-18,group stage,Group A,T-79,United States,USA,1,0,M-201,Milutinović,Bora,Yugoslavia
966,WC-1994,1994 FIFA World Cup,M-1994-03,United States v Switzerland,1994-06-18,group stage,Group A,T-72,Switzerland,CHE,0,1,M-124,Hodgson,Roy,England
967,WC-1994,1994 FIFA World Cup,M-1994-04,Italy v Republic of Ireland,1994-06-18,group stage,Group E,T-39,Italy,ITA,1,0,M-281,Sacchi,Arrigo,Italy
968,WC-1994,1994 FIFA World Cup,M-1994-04,Italy v Republic of Ireland,1994-06-18,group stage,Group E,T-57,Republic of Ireland,IRL,0,1,M-056,Charlton,Jack,England
969,WC-1994,1994 FIFA World Cup,M-1994-05,Colombia v Romania,1994-06-18,group stage,Group A,T-15,Colombia,COL,1,0,M-184,Maturana,Francisco,Colombia
970,WC-1994,1994 FIFA World Cup,M-1994-05,Colombia v Romania,1994-06-18,group stage,Group A,T-58,Romania,ROU,0,1,M-128,Iordănescu,Anghel,Romania
971,WC-1994,1994 FIFA World Cup,M-1994-06,Belgium v Morocco,1994-06-19,group stage,Group F,T-06,Belgium,BEL,1,0,M-333,Van Himst,Paul,Belgium
972,WC-1994,1994 FIFA World Cup,M-1994-06,Belgium v Morocco,1994-06-19,group stage,Group F,T-45,Morocco,MAR,0,1,M-033,Blinda,Abdellah,Morocco
973,WC-1994,1994 FIFA World Cup,M-1994-07,Norway v Mexico,1994-06-19,group stage,Group E,T-51,Norway,NOR,1,0,M-224,Olsen,Egil,Norway
974,WC-1994,1994 FIFA World Cup,M-1994-07,Norway v Mexico,1994-06-19,group stage,Group E,T-44,Mexico,MEX,0,1,M-190,Mejía Barón,Miguel,Mexico
975,WC-1994,1994 FIFA World Cup,M-1994-08,Cameroon v Sweden,1994-06-19,group stage,Group B,T-11,Cameroon,CMR,1,0,M-196,Michel,Henri,France
976,WC-1994,1994 FIFA World Cup,M-1994-08,Cameroon v Sweden,1994-06-19,group stage,Group B,T-71,Sweden,SWE,0,1,M-315,Svensson,Tommy,Sweden
977,WC-1994,1994 FIFA World Cup,M-1994-09,Brazil v Russia,1994-06-20,group stage,Group B,T-09,Brazil,BRA,1,0,M-234,Parreira,Carlos Alberto,Brazil
