key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,team_id,team_name,team_code,opponent_id,opponent_name,opponent_code,home_team,away_team,goals_for,goals_against,goal_differential,extra_time,penalty_shootout,penalties_for,penalties_against,result,win,lose,draw
1020,WC-1994,1994 FIFA Men's World Cup,M-1994-20,Sweden vs Russia,group stage,Group B,1,0,0,0,1994-06-24,19:30,S-230,Pontiac Silverdome,Pontiac,United States,T-62,Russia,RUS,T-74,Sweden,SWE,0,1,1,3,-2,0,0,0,0,lose,0,1,0
1021,WC-1994,1994 FIFA Men's World Cup,M-1994-21,Belgium vs Netherlands,group stage,Group F,1,0,0,0,1994-06-25,12:30,S-227,Citrus Bowl,Orlando,United States,T-06,Belgium,BEL,T-48,Netherlands,NLD,1,0,1,0,1,0,0,0,0,win,1,0,0
1022,WC-1994,1994 FIFA Men's World Cup,M-1994-21,Belgium vs Netherlands,group stage,Group F,1,0,0,0,1994-06-25,12:30,S-227,Citrus Bowl,Orlando,United States,T-48,Netherlands,NLD,T-06,Belgium,BEL,0,1,0,1,-1,0,0,0,0,lose,0,1,0
1023,WC-1994,1994 FIFA Men's World Cup,M-1994-22,Saudi Arabia vs Morocco,group stage,Group F,1,0,0,0,1994-06-25,12:30,S-222,Giants Stadium,East Rutherford,United States,T-63,Saudi Arabia,SAU,T-47,Morocco,MAR,1,0,2,1,1,0,0,0,0,win,1,0,0
1024,WC-1994,1994 FIFA Men's World Cup,M-1994-22,Saudi Arabia vs Morocco,group stage,Group F,1,0,0,0,1994-06-25,12:30,S-222,Giants Stadium,East Rutherford,United States,T-47,Morocco,MAR,T-63,Saudi Arabia,SAU,0,1,1,2,-1,0,0,0,0,lose,0,1,0
1025,WC-1994,1994 FIFA Men's World Cup,M-1994-23,Argentina vs Nigeria,group stage,Group D,1,0,0,0,1994-06-25,16:00,S-223,Foxboro Stadium,Foxborough,United States,T-03,Argentina,ARG,T-50,Nigeria,NGA,1,0,2,1,1,0,0,0,0,win,1,0,0
1026,WC-1994,1994 FIFA Men's World Cup,M-1994-23,Argentina vs Nigeria,group stage,Group D,1,0,0,0,1994-06-25,16:00,S-223,Foxboro Stadium,Foxborough,United States,T-50,Nigeria,NGA,T-03,Argentina,ARG,0,1,1,2,-1,0,0,0,0,lose,0,1,0
1027,WC-1994,1994 FIFA Men's World Cup,M-1994-24,Bulgaria vs Greece,group stage,Group D,1,0,0,0,1994-06-26,11:30,S-219,Soldier Field,Chicago,United States,T-10,Bulgaria,BGR,T-33,Greece,GRC,1,0,4,0,4,0,0,0,0,win,1,0,0
1028,WC-1994,1994 FIFA Men's World Cup,M-1994-24,Bulgaria vs Greece,group stage,Group D,1,0,0,0,1994-06-26,11:30,S-219,Soldier Field,Chicago,United States,T-33,Greece,GRC,T-10,Bulgaria,BGR,0,1,0,4,-4,0,0,0,0,lose,0,1,0
1029,WC-1994,1994 FIFA Men's World Cup,M-1994-25,Switzerland vs Colombia,group stage,Group A,1,0,0,0,1994-06-26,13:00,S-235,Stanford Stadium,Stanford,United States,T-75,Switzerland,CHE,T-16,Colombia,COL,1,0,0,2,-2,0,0,0,0,lose,0,1,0
1030,WC-1994,1994 FIFA Men's World Cup,M-1994-25,Switzerland vs Colombia,group stage,Group A,1,0,0,0,1994-06-26,13:00,S-235,Stanford Stadium,Stanford,United States,T-16,Colombia,COL,T-75,Switzerland,CHE,0,1,2,0,2,0,0,0,0,win,1,0,0
1031,WC-1994,1994 FIFA Men's World Cup,M-1994-26,United States vs Romania,group stage,Group A,1,0,0,0,1994-06-26,13:00,S-228,Rose Bowl,Pasadena,United States,T-83,United States,USA,T-61,Romania,ROU,1,0,0,1,-1,0,0,0,0,lose,0,1,0
1032,WC-1994,1994 FIFA Men's World Cup,M-1994-26,United States vs Romania,group stage,Group A,1,0,0,0,1994-06-26,13:00,S-228,Rose Bowl,Pasadena,United States,T-61,Romania,ROU,T-83,United States,USA,0,1,1,0,1,0,0,0,0,win,1,0,0
1033,WC-1994,1994 FIFA Men's World Cup,M-1994-27,Bolivia vs Spain,group stage,Group C,1,0,0,0,1994-06-27,15:00,S-219,Soldier Field,Chicago,United States,T-07,Bolivia,BOL,T-73,Spain,ESP,1,0,1,3,-2,0,0,0,0,lose,0,1,0
1034,WC-1994,1994 FIFA Men's World Cup,M-1994-27,Bolivia vs Spain,group stage,Group C,1,0,0,0,1994-06-27,15:00,S-219,Soldier Field,Chicago,United States,T-73,Spain,ESP,T-07,Bolivia,BOL,0,1,3,1,2,0,0,0,0,win,1,0,0
1035,WC-1994,1994 FIFA Men's World Cup,M-1994-28,Germany vs South Korea,group stage,Group C,1,0,0,0,1994-06-27,15:00,S-221,Cotton Bowl,Dallas,United States,T-31,Germany,DEU,T-71,South Korea,KOR,1,0,3,2,1,0,0,0,0,win,1,0,0
1036,WC-1994,1994 FIFA Men's World Cup,M-1994-28,Germany vs South Korea,group stage,Group C,1,0,0,0,1994-06-27,15:00,S-221,Cotton Bowl,Dallas,United States,T-71,South Korea,KOR,T-31,Germany,DEU,0,1,2,3,-1,0,0,0,0,lose,0,1,0
1037,WC-1994,1994 FIFA Men's World Cup,M-1994-29,Italy vs Mexico,group stage,Group E,1,0,0,0,1994-06-28,12:30,S-237,RFK Stadium,"Washington, D.C.",United States,T-41,Italy,ITA,T-46,Mexico,MEX,1,0,1,1,0,0,0,0,0,draw,0,0,1
1038,WC-1994,1994 FIFA Men's World Cup,M-1994-29,Italy vs Mexico,group stage,Group E,1,0,0,0,1994-06-28,12:30,S-237,RFK Stadium,"Washington, D.C.",United States,T-46,Mexico,MEX,T-41,Italy,ITA,0,1,1,1,0,0,0,0,0,draw,0,0,1
1039,WC-1994,1994 FIFA Men's World Cup,M-1994-30,Republic of Ireland vs Norway,group stage,Group E,1,0,0,0,1994-06-28,12:30,S-222,Giants Stadium,East Rutherford,United States,T-60,Republic of Ireland,IRL,T-53,Norway,NOR,1,0,0,0,0,0,0,0,0,draw,0,0,1
1040,WC-1994,1994 FIFA Men's World Cup,M-1994-30,Republic of Ireland vs Norway,group stage,Group E,1,0,0,0,1994-06-28,12:30,S-222,Giants Stadium,East Rutherford,United States,T-53,Norway,NOR,T-60,Republic of Ireland,IRL,0,1,0,0,0,0,0,0,0,draw,0,0,1
1041,WC-1994,1994 FIFA Men's World Cup,M-1994-31,Russia vs Cameroon,group stage,Group B,1,0,0,0,1994-06-28,13:00,S-235,Stanford Stadium,Stanford,United States,T-62,Russia,RUS,T-11,Cameroon,CMR,1,0,6,1,5,0,0,0,0,win,1,0,0
1042,WC-1994,1994 FIFA Men's World Cup,M-1994-31,Russia vs Cameroon,group stage,Group B,1,0,0,0,1994-06-28,13:00,S-235,Stanford Stadium,Stanford,United States,T-11,Cameroon,CMR,T-62,Russia,RUS,0,1,1,6,-5,0,0,0,0,lose,0,1,0
1043,WC-1994,1994 FIFA Men's World Cup,M-1994-32,Brazil vs Sweden,group stage,Group B,1,0,0,0,1994-06-28,16:00,S-230,Pontiac Silverdome,Pontiac,United States,T-09,Brazil,BRA,T-74,Sweden,SWE,1,0,1,1,0,0,0,0,0,draw,0,0,1
1044,WC-1994,1994 FIFA Men's World Cup,M-1994-32,Brazil vs Sweden,group stage,Group B,1,0,0,0,1994-06-28,16:00,S-230,Pontiac Silverdome,Pontiac,United States,T-74,Sweden,SWE,T-09,Brazil,BRA,0,1,1,1,0,0,0,0,0,draw,0,0,1
1045,WC-1994,1994 FIFA Men's World Cup,M-1994-33,Belgium vs Saudi Arabia,group stage,Group F,1,0,0,0,1994-06-29,12:30,S-237,RFK Stadium,"Washington, D.C.",United States,T-06,Belgium,BEL,T-63,Saudi Arabia,SAU,1,0,0,1,-1,0,0,0,0,lose,0,1,0
1046,WC-1994,1994 FIFA Men's World Cup,M-1994-33,Belgium vs Saudi Arabia,group stage,Group F,1,0,0,0,1994-06-29,12:30,S-237,RFK Stadium,"Washington, D.C.",United States,T-63,Saudi Arabia,SAU,T-06,Belgium,BEL,0,1,1,0,1,0,0,0,0,win,1,0,0
1047,WC-1994,1994 FIFA Men's World Cup,M-1994-34,Morocco vs Netherlands,group stage,Group F,1,0,0,0,1994-06-29,12:30,S-227,Citrus Bowl,Orlando,United States,T-47,Morocco,MAR,T-48,Netherlands,NLD,1,0,1,2,-1,0,0,0,0,lose,0,1,0
1048,WC-1994,1994 FIFA Men's World Cup,M-1994-34,Morocco vs Netherlands,group stage,Group F,1,0,0,0,1994-06-29,12:30,S-227,Citrus Bowl,Orlando,United States,T-48,Netherlands,NLD,T-47,Morocco,MAR,0,1,2,1,1,0,0,0,0,win,1,0,0
1049,WC-1994,1994 FIFA Men's World Cup,M-1994-35,Argentina vs Bulgaria,group stage,Group D,1,0,0,0,1994-06-30,18:30,S-221,Cotton Bowl,Dallas,United States,T-03,Argentina,ARG,T-10,Bulgaria,BGR,1,0,0,2,-2,0,0,0,0,lose,0,1,0
1050,WC-1994,1994 FIFA Men's World Cup,M-1994-35,Argentina vs Bulgaria,group stage,Group D,1,0,0,0,1994-06-30,18:30,S-221,Cotton Bowl,Dallas,United States,T-10,Bulgaria,BGR,T-03,Argentina,ARG,0,1,2,0,2,0,0,0,0,win,1,0,0
1051,WC-1994,1994 FIFA Men's World Cup,M-1994-36,Greece vs Nigeria,group stage,Group D,1,0,0,0,1994-06-30,19:30,S-223,Foxboro Stadium,Foxborough,United States,T-33,Greece,GRC,T-50,Nigeria,NGA,1,0,0,2,-2,0,0,0,0,lose,0,1,0
1052,WC-1994,1994 FIFA Men's World Cup,M-1994-36,Greece vs Nigeria,group stage,Group D,1,0,0,0,1994-06-30,19:30,S-223,Foxboro Stadium,Foxborough,United States,T-50,Nigeria,NGA,T-33,Greece,GRC,0,1,2,0,2,0,0,0,0,win,1,0,0
1053,WC-1994,1994 FIFA Men's World Cup,M-1994-37,Germany vs Belgium,round of 16,not applicable,0,1,0,0,1994-07-02,12:00,S-219,Soldier Field,Chicago,United States,T-31,Germany,DEU,T-06,Belgium,BEL,1,0,3,2,1,0,0,0,0,win,1,0,0
1054,WC-1994,1994 FIFA Men's World Cup,M-1994-37,Germany vs Belgium,round of 16,not applicable,0,1,0,0,1994-07-02,12:00,S-219,Soldier Field,Chicago,United States,T-06,Belgium,BEL,T-31,Germany,DEU,0,1,2,3,-1,0,0,0,0,lose,0,1,0
1055,WC-1994,1994 FIFA Men's World Cup,M-1994-38,Spain vs Switzerland,round of 16,not applicable,0,1,0,0,1994-07-02,16:30,S-237,RFK Stadium,"Washington, D.C.",United States,T-73,Spain,ESP,T-75,Switzerland,CHE,1,0,3,0,3,0,0,0,0,win,1,0,0
1056,WC-1994,1994 FIFA Men's World Cup,M-1994-38,Spain vs Switzerland,round of 16,not applicable,0,1,0,0,1994-07-02,16:30,S-237,RFK Stadium,"Washington, D.C.",United States,T-75,Switzerland,CHE,T-73,Spain,ESP,0,1,0,3,-3,0,0,0,0,lose,0,1,0
1057,WC-1994,1994 FIFA Men's World Cup,M-1994-39,Saudi Arabia vs Sweden,round of 16,not applicable,0,1,0,0,1994-07-03,12:00,S-221,Cotton Bowl,Dallas,United States,T-63,Saudi Arabia,SAU,T-74,Sweden,SWE,1,0,1,3,-2,0,0,0,0,lose,0,1,0
1058,WC-1994,1994 FIFA Men's World Cup,M-1994-39,Saudi Arabia vs Sweden,round of 16,not applicable,0,1,0,0,1994-07-03,12:00,S-221,Cotton Bowl,Dallas,United States,T-74,Sweden,SWE,T-63,Saudi Arabia,SAU,0,1,3,1,2,0,0,0,0,win,1,0,0
1059,WC-1994,1994 FIFA Men's World Cup,M-1994-40,Romania vs Argentina,round of 16,not applicable,0,1,0,0,1994-07-03,13:30,S-228,Rose Bowl,Pasadena,United States,T-61,Romania,ROU,T-03,Argentina,ARG,1,0,3,2,1,0,0,0,0,win,1,0,0
1060,WC-1994,1994 FIFA Men's World Cup,M-1994-40,Romania vs Argentina,round of 16,not applicable,0,1,0,0,1994-07-03,13:30,S-228,Rose Bowl,Pasadena,United States,T-03,Argentina,ARG,T-61,Romania,ROU,0,1,2,3,-1,0,0,0,0,lose,0,1,0
1061,WC-1994,1994 FIFA Men's World Cup,M-1994-41,Netherlands vs Republic of Ireland,round of 16,not applicable,0,1,0,0,1994-07-04,12:00,S-227,Citrus Bowl,Orlando,United States,T-48,Netherlands,NLD,T-60,Republic of Ireland,IRL,1,0,2,0,2,0,0,0,0,win,1,0,0
1062,WC-1994,1994 FIFA Men's World Cup,M-1994-41,Netherlands vs Republic of Ireland,round of 16,not applicable,0,1,0,0,1994-07-04,12:00,S-227,Citrus Bowl,Orlando,United States,T-60,Republic of Ireland,IRL,T-48,Netherlands,NLD,0,1,0,2,-2,0,0,0,0,lose,0,1,0
1063,WC-1994,1994 FIFA Men's World Cup,M-1994-42,Brazil vs United States,round of 16,not applicable,0,1,0,0,1994-07-04,12:30,S-235,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-83,United States,USA,1,0,1,0,1,0,0,0,0,win,1,0,0
1064,WC-1994,1994 FIFA Men's World Cup,M-1994-42,Brazil vs United States,round of 16,not applicable,0,1,0,0,1994-07-04,12:30,S-235,Stanford Stadium,Stanford,United States,T-83,United States,USA,T-09,Brazil,BRA,0,1,0,1,-1,0,0,0,0,lose,0,1,0
1065,WC-1994,1994 FIFA Men's World Cup,M-1994-43,Nigeria vs Italy,round of 16,not applicable,0,1,0,0,1994-07-05,13:00,S-223,Foxboro Stadium,Foxborough,United States,T-50,Nigeria,NGA,T-41,Italy,ITA,1,0,1,2,-1,1,0,0,0,lose,0,1,0
1066,WC-1994,1994 FIFA Men's World Cup,M-1994-43,Nigeria vs Italy,round of 16,not applicable,0,1,0,0,1994-07-05,13:00,S-223,Foxboro Stadium,Foxborough,United States,T-41,Italy,ITA,T-50,Nigeria,NGA,0,1,2,1,1,1,0,0,0,win,1,0,0
1067,WC-1994,1994 FIFA Men's World Cup,M-1994-44,Mexico vs Bulgaria,round of 16,not applicable,0,1,0,0,1994-07-05,16:30,S-222,Giants Stadium,East Rutherford,United States,T-46,Mexico,MEX,T-10,Bulgaria,BGR,1,0,1,1,0,1,1,1,3,lose,0,1,0
1068,WC-1994,1994 FIFA Men's World Cup,M-1994-44,Mexico vs Bulgaria,round of 16,not applicable,0,1,0,0,1994-07-05,16:30,S-222,Giants Stadium,East Rutherford,United States,T-10,Bulgaria,BGR,T-46,Mexico,MEX,0,1,1,1,0,1,1,3,1,win,1,0,0
1069,WC-1994,1994 FIFA Men's World Cup,M-1994-45,Italy vs Spain,quarter-finals,not applicable,0,1,0,0,1994-07-09,12:00,S-223,Foxboro Stadium,Foxborough,United States,T-41,Italy,ITA,T-73,Spain,ESP,1,0,2,1,1,0,0,0,0,win,1,0,0
1070,WC-1994,1994 FIFA Men's World Cup,M-1994-45,Italy vs Spain,quarter-finals,not applicable,0,1,0,0,1994-07-09,12:00,S-223,Foxboro Stadium,Foxborough,United States,T-73,Spain,ESP,T-41,Italy,ITA,0,1,1,2,-1,0,0,0,0,lose,0,1,0
1071,WC-1994,1994 FIFA Men's World Cup,M-1994-46,Netherlands vs Brazil,quarter-finals,not applicable,0,1,0,0,1994-07-09,14:30,S-221,Cotton Bowl,Dallas,United States,T-48,Netherlands,NLD,T-09,Brazil,BRA,1,0,2,3,-1,0,0,0,0,lose,0,1,0
1072,WC-1994,1994 FIFA Men's World Cup,M-1994-46,Netherlands vs Brazil,quarter-finals,not applicable,0,1,0,0,1994-07-09,14:30,S-221,Cotton Bowl,Dallas,United States,T-09,Brazil,BRA,T-48,Netherlands,NLD,0,1,3,2,1,0,0,0,0,win,1,0,0
1073,WC-1994,1994 FIFA Men's World Cup,M-1994-47,Bulgaria vs Germany,quarter-finals,not applicable,0,1,0,0,1994-07-10,12:00,S-222,Giants Stadium,East Rutherford,United States,T-10,Bulgaria,BGR,T-31,Germany,DEU,1,0,2,1,1,0,0,0,0,win,1,0,0
1074,WC-1994,1994 FIFA Men's World Cup,M-1994-47,Bulgaria vs Germany,quarter-finals,not applicable,0,1,0,0,1994-07-10,12:00,S-222,Giants Stadium,East Rutherford,United States,T-31,Germany,DEU,T-10,Bulgaria,BGR,0,1,1,2,-1,0,0,0,0,lose,0,1,0
1075,WC-1994,1994 FIFA Men's World Cup,M-1994-48,Romania vs Sweden,quarter-finals,not applicable,0,1,0,0,1994-07-10,12:30,S-235,Stanford Stadium,Stanford,United States,T-61,Romania,ROU,T-74,Sweden,SWE,1,0,2,2,0,1,1,4,5,lose,0,1,0
1076,WC-1994,1994 FIFA Men's World Cup,M-1994-48,Romania vs Sweden,quarter-finals,not applicable,0,1,0,0,1994-07-10,12:30,S-235,Stanford Stadium,Stanford,United States,T-74,Sweden,SWE,T-61,Romania,ROU,0,1,2,2,0,1,1,5,4,win,1,0,0
1077,WC-1994,1994 FIFA Men's World Cup,M-1994-49,Bulgaria vs Italy,semi-finals,not applicable,0,1,0,0,1994-07-13,16:00,S-222,Giants Stadium,East Rutherford,United States,T-10,Bulgaria,BGR,T-41,Italy,ITA,1,0,1,2,-1,0,0,0,0,lose,0,1,0
1078,WC-1994,1994 FIFA Men's World Cup,M-1994-49,Bulgaria vs Italy,semi-finals,not applicable,0,1,0,0,1994-07-13,16:00,S-222,Giants Stadium,East Rutherford,United States,T-41,Italy,ITA,T-10,Bulgaria,BGR,0,1,2,1,1,0,0,0,0,win,1,0,0
1079,WC-1994,1994 FIFA Men's World Cup,M-1994-50,Sweden vs Brazil,semi-finals,not applicable,0,1,0,0,1994-07-13,16:30,S-228,Rose Bowl,Pasadena,United States,T-74,Sweden,SWE,T-09,Brazil,BRA,1,0,0,1,-1,0,0,0,0,lose,0,1,0
1080,WC-1994,1994 FIFA Men's World Cup,M-1994-50,Sweden vs Brazil,semi-finals,not applicable,0,1,0,0,1994-07-13,16:30,S-228,Rose Bowl,Pasadena,United States,T-09,Brazil,BRA,T-74,Sweden,SWE,0,1,1,0,1,0,0,0,0,win,1,0,0
1081,WC-1994,1994 FIFA Men's World Cup,M-1994-51,Sweden vs Bulgaria,third-place match,not applicable,0,1,0,0,1994-07-16,12:30,S-228,Rose Bowl,Pasadena,United States,T-74,Sweden,SWE,T-10,Bulgaria,BGR,1,0,4,0,4,0,0,0,0,win,1,0,0
1082,WC-1994,1994 FIFA Men's World Cup,M-1994-51,Sweden vs Bulgaria,third-place match,not applicable,0,1,0,0,1994-07-16,12:30,S-228,Rose Bowl,Pasadena,United States,T-10,Bulgaria,BGR,T-74,Sweden,SWE,0,1,0,4,-4,0,0,0,0,lose,0,1,0
1083,WC-1994,1994 FIFA Men's World Cup,M-1994-52,Brazil vs Italy,final,not applicable,0,1,0,0,1994-07-17,12:30,S-228,Rose Bowl,Pasadena,United States,T-09,Brazil,BRA,T-41,Italy,ITA,1,0,0,0,0,1,1,3,2,win,1,0,0
1084,WC-1994,1994 FIFA Men's World Cup,M-1994-52,Brazil vs Italy,final,not applicable,0,1,0,0,1994-07-17,12:30,S-228,Rose Bowl,Pasadena,United States,T-41,Italy,ITA,T-09,Brazil,BRA,0,1,0,0,0,1,1,2,3,lose,0,1,0
1085,WC-1995,1995 FIFA Women's World Cup,M-1995-01,Germany vs Japan,group stage,Group A,1,0,0,0,1995-06-05,14:00,S-203,Tingvalla IP,Karlstad,Sweden,T-31,Germany,DEU,T-44,Japan,JPN,1,0,1,0,1,0,0,0,0,win,1,0,0
1086,WC-1995,1995 FIFA Women's World Cup,M-1995-01,Germany vs Japan,group stage,Group A,1,0,0,0,1995-06-05,14:00,S-203,Tingvalla IP,Karlstad,Sweden,T-44,Japan,JPN,T-31,Germany,DEU,0,1,0,1,-1,0,0,0,0,lose,0,1,0
1087,WC-1995,1995 FIFA Women's World Cup,M-1995-02,Sweden vs Brazil,group stage,Group A,1,0,0,0,1995-06-05,18:00,S-202,Olympia,Helsingborg,Sweden,T-74,Sweden,SWE,T-09,Brazil,BRA,1,0,0,1,-1,0,0,0,0,lose,0,1,0
1088,WC-1995,1995 FIFA Women's World Cup,M-1995-02,Sweden vs Brazil,group stage,Group A,1,0,0,0,1995-06-05,18:00,S-202,Olympia,Helsingborg,Sweden,T-09,Brazil,BRA,T-74,Sweden,SWE,0,1,1,0,1,0,0,0,0,win,1,0,0
1089,WC-1995,1995 FIFA Women's World Cup,M-1995-03,England vs Canada,group stage,Group B,1,0,0,0,1995-06-06,19:00,S-202,Olympia,Helsingborg,Sweden,T-28,England,ENG,T-12,Canada,CAN,1,0,3,2,1,0,0,0,0,win,1,0,0
1090,WC-1995,1995 FIFA Women's World Cup,M-1995-03,England vs Canada,group stage,Group B,1,0,0,0,1995-06-06,19:00,S-202,Olympia,Helsingborg,Sweden,T-12,Canada,CAN,T-28,England,ENG,0,1,2,3,-1,0,0,0,0,lose,0,1,0
1091,WC-1995,1995 FIFA Women's World Cup,M-1995-04,Norway vs Nigeria,group stage,Group B,1,0,0,0,1995-06-06,19:00,S-203,Tingvalla IP,Karlstad,Sweden,T-53,Norway,NOR,T-50,Nigeria,NGA,1,0,8,0,8,0,0,0,0,win,1,0,0
1092,WC-1995,1995 FIFA Women's World Cup,M-1995-04,Norway vs Nigeria,group stage,Group B,1,0,0,0,1995-06-06,19:00,S-203,Tingvalla IP,Karlstad,Sweden,T-50,Nigeria,NGA,T-53,Norway,NOR,0,1,0,8,-8,0,0,0,0,lose,0,1,0
1093,WC-1995,1995 FIFA Women's World Cup,M-1995-05,Denmark vs Australia,group stage,Group C,1,0,0,0,1995-06-06,19:00,S-210,Arosvallen,Västerås,Sweden,T-22,Denmark,DNK,T-04,Australia,AUS,1,0,5,0,5,0,0,0,0,win,1,0,0
1094,WC-1995,1995 FIFA Women's World Cup,M-1995-05,Denmark vs Australia,group stage,Group C,1,0,0,0,1995-06-06,19:00,S-210,Arosvallen,Västerås,Sweden,T-04,Australia,AUS,T-22,Denmark,DNK,0,1,0,5,-5,0,0,0,0,lose,0,1,0
1095,WC-1995,1995 FIFA Women's World Cup,M-1995-06,United States vs China,group stage,Group C,1,0,0,0,1995-06-06,19:00,S-199,Strömvallen,Gävle,Sweden,T-83,United States,USA,T-14,China,CHN,1,0,3,3,0,0,0,0,0,draw,0,0,1
1096,WC-1995,1995 FIFA Women's World Cup,M-1995-06,United States vs China,group stage,Group C,1,0,0,0,1995-06-06,19:00,S-199,Strömvallen,Gävle,Sweden,T-14,China,CHN,T-83,United States,USA,0,1,3,3,0,0,0,0,0,draw,0,0,1
1097,WC-1995,1995 FIFA Women's World Cup,M-1995-07,Brazil vs Japan,group stage,Group A,1,0,0,0,1995-06-07,19:00,S-203,Tingvalla IP,Karlstad,Sweden,T-09,Brazil,BRA,T-44,Japan,JPN,1,0,1,2,-1,0,0,0,0,lose,0,1,0
1098,WC-1995,1995 FIFA Women's World Cup,M-1995-07,Brazil vs Japan,group stage,Group A,1,0,0,0,1995-06-07,19:00,S-203,Tingvalla IP,Karlstad,Sweden,T-44,Japan,JPN,T-09,Brazil,BRA,0,1,2,1,1,0,0,0,0,win,1,0,0
1099,WC-1995,1995 FIFA Women's World Cup,M-1995-08,Sweden vs Germany,group stage,Group A,1,0,0,0,1995-06-07,19:00,S-202,Olympia,Helsingborg,Sweden,T-74,Sweden,SWE,T-31,Germany,DEU,1,0,3,2,1,0,0,0,0,win,1,0,0
1100,WC-1995,1995 FIFA Women's World Cup,M-1995-08,Sweden vs Germany,group stage,Group A,1,0,0,0,1995-06-07,19:00,S-202,Olympia,Helsingborg,Sweden,T-31,Germany,DEU,T-74,Sweden,SWE,0,1,2,3,-1,0,0,0,0,lose,0,1,0
1101,WC-1995,1995 FIFA Women's World Cup,M-1995-09,Nigeria vs Canada,group stage,Group B,1,0,0,0,1995-06-08,19:00,S-202,Olympia,Helsingborg,Sweden,T-50,Nigeria,NGA,T-12,Canada,CAN,1,0,3,3,0,0,0,0,0,draw,0,0,1
1102,WC-1995,1995 FIFA Women's World Cup,M-1995-09,Nigeria vs Canada,group stage,Group B,1,0,0,0,1995-06-08,19:00,S-202,Olympia,Helsingborg,Sweden,T-12,Canada,CAN,T-50,Nigeria,NGA,0,1,3,3,0,0,0,0,0,draw,0,0,1
1103,WC-1995,1995 FIFA Women's World Cup,M-1995-10,Norway vs England,group stage,Group B,1,0,0,0,1995-06-08,19:00,S-203,Tingvalla IP,Karlstad,Sweden,T-53,Norway,NOR,T-28,England,ENG,1,0,2,0,2,0,0,0,0,win,1,0,0
1104,WC-1995,1995 FIFA Women's World Cup,M-1995-10,Norway vs England,group stage,Group B,1,0,0,0,1995-06-08,19:00,S-203,Tingvalla IP,Karlstad,Sweden,T-28,England,ENG,T-53,Norway,NOR,0,1,0,2,-2,0,0,0,0,lose,0,1,0
1105,WC-1995,1995 FIFA Women's World Cup,M-1995-11,China vs Australia,group stage,Group C,1,0,0,0,1995-06-08,19:00,S-210,Arosvallen,Västerås,Sweden,T-14,China,CHN,T-04,Australia,AUS,1,0,4,2,2,0,0,0,0,win,1,0,0
1106,WC-1995,1995 FIFA Women's World Cup,M-1995-11,China vs Australia,group stage,Group C,1,0,0,0,1995-06-08,19:00,S-210,Arosvallen,Västerås,Sweden,T-04,Australia,AUS,T-14,China,CHN,0,1,2,4,-2,0,0,0,0,lose,0,1,0
1107,WC-1995,1995 FIFA Women's World Cup,M-1995-12,United States vs Denmark,group stage,Group C,1,0,0,0,1995-06-08,19:00,S-199,Strömvallen,Gävle,Sweden,T-83,United States,USA,T-22,Denmark,DNK,1,0,2,0,2,0,0,0,0,win,1,0,0
1108,WC-1995,1995 FIFA Women's World Cup,M-1995-12,United States vs Denmark,group stage,Group C,1,0,0,0,1995-06-08,19:00,S-199,Strömvallen,Gävle,Sweden,T-22,Denmark,DNK,T-83,United States,USA,0,1,0,2,-2,0,0,0,0,lose,0,1,0
1109,WC-1995,1995 FIFA Women's World Cup,M-1995-13,Brazil vs Germany,group stage,Group A,1,0,0,0,1995-06-09,19:00,S-203,Tingvalla IP,Karlstad,Sweden,T-09,Brazil,BRA,T-31,Germany,DEU,1,0,1,6,-5,0,0,0,0,lose,0,1,0
1110,WC-1995,1995 FIFA Women's World Cup,M-1995-13,Brazil vs Germany,group stage,Group A,1,0,0,0,1995-06-09,19:00,S-203,Tingvalla IP,Karlstad,Sweden,T-31,Germany,DEU,T-09,Brazil,BRA,0,1,6,1,5,0,0,0,0,win,1,0,0
1111,WC-1995,1995 FIFA Women's World Cup,M-1995-14,Sweden vs Japan,group stage,Group A,1,0,0,0,1995-06-09,19:00,S-210,Arosvallen,Västerås,Sweden,T-74,Sweden,SWE,T-44,Japan,JPN,1,0,2,0,2,0,0,0,0,win,1,0,0
1112,WC-1995,1995 FIFA Women's World Cup,M-1995-14,Sweden vs Japan,group stage,Group A,1,0,0,0,1995-06-09,19:00,S-210,Arosvallen,Västerås,Sweden,T-44,Japan,JPN,T-74,Sweden,SWE,0,1,0,2,-2,0,0,0,0,lose,0,1,0
1113,WC-1995,1995 FIFA Women's World Cup,M-1995-15,Nigeria vs England,group stage,Group B,1,0,0,0,1995-06-10,16:00,S-203,Tingvalla IP,Karlstad,Sweden,T-50,Nigeria,NGA,T-28,England,ENG,1,0,2,3,-1,0,0,0,0,lose,0,1,0
1114,WC-1995,1995 FIFA Women's World Cup,M-1995-15,Nigeria vs England,group stage,Group B,1,0,0,0,1995-06-10,16:00,S-203,Tingvalla IP,Karlstad,Sweden,T-28,England,ENG,T-50,Nigeria,NGA,0,1,3,2,1,0,0,0,0,win,1,0,0
