key_id,tournament_id,tournament_name,stage_number,stage_name,group_name,position,team_id,team_name,team_code,played,wins,draws,losses,goals_for,goals_against,goal_difference,points,advanced
416,WC-2006,2006 FIFA Men's World Cup,1,group stage,Group H,2,T-81,Ukraine,UKR,3,2,0,1,5,4,1,6,1
417,WC-2006,2006 FIFA Men's World Cup,1,group stage,Group H,3,T-79,Tunisia,TUN,3,0,1,2,3,6,-3,1,0
418,WC-2006,2006 FIFA Men's World Cup,1,group stage,Group H,4,T-63,Saudi Arabia,SAU,3,0,1,2,2,7,-5,1,0
419,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group A,1,T-31,Germany,DEU,3,2,1,0,13,0,13,7,1
420,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group A,2,T-28,England,ENG,3,1,2,0,8,3,5,5,1
421,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group A,3,T-44,Japan,JPN,3,1,1,1,3,4,-1,4,0
422,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group A,4,T-03,Argentina,ARG,3,0,0,3,1,18,-17,0,0
423,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group B,1,T-83,United States,USA,3,2,1,0,5,2,3,7,1
424,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group B,2,T-51,North Korea,PRK,3,1,1,1,5,4,1,4,1
425,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group B,3,T-74,Sweden,SWE,3,1,1,1,3,4,-1,4,0
426,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group B,4,T-50,Nigeria,NGA,3,0,1,2,1,4,-3,1,0
427,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group C,1,T-53,Norway,NOR,3,2,1,0,10,4,6,7,1
428,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group C,2,T-04,Australia,AUS,3,1,2,0,7,4,3,5,1
429,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group C,3,T-12,Canada,CAN,3,1,1,1,7,4,3,4,0
430,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group C,4,T-32,Ghana,GHA,3,0,0,3,3,15,-12,0,0
431,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group D,1,T-09,Brazil,BRA,3,3,0,0,10,0,10,9,1
432,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group D,2,T-14,China,CHN,3,2,0,1,5,6,-1,6,1
433,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group D,3,T-22,Denmark,DNK,3,1,0,2,4,4,0,3,0
434,WC-2007,2007 FIFA Women's World Cup,1,group stage,Group D,4,T-49,New Zealand,NZL,3,0,0,3,0,9,-9,0,0
435,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group A,1,T-84,Uruguay,URY,3,2,1,0,4,0,4,7,1
436,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group A,2,T-46,Mexico,MEX,3,1,1,1,3,2,1,4,1
437,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group A,3,T-70,South Africa,ZAF,3,1,1,1,3,5,-2,4,0
438,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group A,4,T-30,France,FRA,3,0,1,2,1,4,-3,1,0
439,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group B,1,T-03,Argentina,ARG,3,3,0,0,7,1,6,9,1
440,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group B,2,T-71,South Korea,KOR,3,1,1,1,5,6,-1,4,1
441,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group B,3,T-33,Greece,GRC,3,1,0,2,2,5,-3,3,0
442,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group B,4,T-50,Nigeria,NGA,3,0,1,2,3,5,-2,1,0
443,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group C,1,T-83,United States,USA,3,1,2,0,4,3,1,5,1
444,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group C,2,T-28,England,ENG,3,1,2,0,2,1,1,5,1
445,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group C,3,T-69,Slovenia,SVN,3,1,1,1,3,3,0,4,0
446,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group C,4,T-01,Algeria,DZA,3,0,1,2,0,2,-2,1,0
447,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group D,1,T-31,Germany,DEU,3,2,0,1,5,1,4,6,1
448,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group D,2,T-32,Ghana,GHA,3,1,1,1,2,2,0,4,1
449,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group D,3,T-04,Australia,AUS,3,1,1,1,3,6,-3,4,0
450,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group D,4,T-66,Serbia,SRB,3,1,0,2,2,3,-1,3,0
451,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group E,1,T-48,Netherlands,NLD,3,3,0,0,5,1,4,9,1
452,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group E,2,T-44,Japan,JPN,3,2,0,1,4,2,2,6,1
453,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group E,3,T-22,Denmark,DNK,3,1,0,2,3,6,-3,3,0
454,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group E,4,T-11,Cameroon,CMR,3,0,0,3,2,5,-3,0,0
455,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group F,1,T-55,Paraguay,PRY,3,1,2,0,3,1,2,5,1
456,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group F,2,T-68,Slovakia,SVK,3,1,1,1,4,5,-1,4,1
457,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group F,3,T-49,New Zealand,NZL,3,0,3,0,2,2,0,3,0
458,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group F,4,T-41,Italy,ITA,3,0,2,1,4,5,-1,2,0
459,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group G,1,T-09,Brazil,BRA,3,2,1,0,5,2,3,7,1
460,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group G,2,T-58,Portugal,PRT,3,1,2,0,7,0,7,5,1
461,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group G,3,T-42,Ivory Coast,CIV,3,1,1,1,4,3,1,4,0
462,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group G,4,T-51,North Korea,PRK,3,0,0,3,1,12,-11,0,0
463,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group H,1,T-73,Spain,ESP,3,2,0,1,4,2,2,6,1
464,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group H,2,T-13,Chile,CHL,3,2,0,1,3,2,1,6,1
465,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group H,3,T-75,Switzerland,CHE,3,1,1,1,1,1,0,4,0
466,WC-2010,2010 FIFA Men's World Cup,1,group stage,Group H,4,T-35,Honduras,HND,3,0,1,2,0,3,-3,1,0
467,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group A,1,T-31,Germany,DEU,3,3,0,0,7,3,4,9,1
468,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group A,2,T-30,France,FRA,3,2,0,1,7,4,3,6,1
469,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group A,3,T-50,Nigeria,NGA,3,1,0,2,1,2,-1,3,0
470,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group A,4,T-12,Canada,CAN,3,0,0,3,1,7,-6,0,0
471,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group B,1,T-28,England,ENG,3,2,1,0,5,2,3,7,1
472,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group B,2,T-44,Japan,JPN,3,2,0,1,6,3,3,6,1
473,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group B,3,T-46,Mexico,MEX,3,0,2,1,3,7,-4,2,0
474,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group B,4,T-49,New Zealand,NZL,3,0,1,2,4,6,-2,1,0
475,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group C,1,T-74,Sweden,SWE,3,3,0,0,4,1,3,9,1
476,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group C,2,T-83,United States,USA,3,2,0,1,6,2,4,6,1
477,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group C,3,T-51,North Korea,PRK,3,0,1,2,0,3,-3,1,0
478,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group C,4,T-16,Colombia,COL,3,0,1,2,0,4,-4,1,0
479,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group D,1,T-09,Brazil,BRA,3,3,0,0,7,0,7,9,1
480,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group D,2,T-04,Australia,AUS,3,2,0,1,5,4,1,6,1
481,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group D,3,T-53,Norway,NOR,3,1,0,2,2,5,-3,3,0
482,WC-2011,2011 FIFA Women's World Cup,1,group stage,Group D,4,T-29,Equatorial Guinea,GNQ,3,0,0,3,2,7,-5,0,0
483,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group A,1,T-09,Brazil,BRA,3,2,1,0,7,2,5,7,1
484,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group A,2,T-46,Mexico,MEX,3,2,1,0,4,1,3,7,1
485,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group A,3,T-18,Croatia,HRV,3,1,0,2,6,6,0,3,0
486,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group A,4,T-11,Cameroon,CMR,3,0,0,3,1,9,-8,0,0
487,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group B,1,T-48,Netherlands,NLD,3,3,0,0,10,3,7,9,1
488,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group B,2,T-13,Chile,CHL,3,2,0,1,5,3,2,6,1
489,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group B,3,T-73,Spain,ESP,3,1,0,2,4,7,-3,3,0
490,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group B,4,T-04,Australia,AUS,3,0,0,3,3,9,-6,0,0
491,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group C,1,T-16,Colombia,COL,3,3,0,0,9,2,7,9,1
492,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group C,2,T-33,Greece,GRC,3,1,1,1,2,4,-2,4,1
493,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group C,3,T-42,Ivory Coast,CIV,3,1,0,2,4,5,-1,3,0
494,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group C,4,T-44,Japan,JPN,3,0,1,2,2,6,-4,1,0
495,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group D,1,T-17,Costa Rica,CRI,3,2,1,0,4,1,3,7,1
496,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group D,2,T-84,Uruguay,URY,3,2,0,1,4,4,0,6,1
497,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group D,3,T-41,Italy,ITA,3,1,0,2,2,3,-1,3,0
498,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group D,4,T-28,England,ENG,3,0,1,2,2,4,-2,1,0
499,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group E,1,T-30,France,FRA,3,2,1,0,8,2,6,7,1
500,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group E,2,T-75,Switzerland,CHE,3,2,0,1,7,6,1,6,1
501,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group E,3,T-25,Ecuador,ECU,3,1,1,1,3,3,0,4,0
502,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group E,4,T-35,Honduras,HND,3,0,0,3,1,8,-7,0,0
503,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group F,1,T-03,Argentina,ARG,3,3,0,0,6,3,3,9,1
504,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group F,2,T-50,Nigeria,NGA,3,1,1,1,3,3,0,4,1
505,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group F,3,T-08,Bosnia and Herzegovina,BIH,3,1,0,2,4,4,0,3,0
506,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group F,4,T-38,Iran,IRN,3,0,1,2,1,4,-3,1,0
507,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group G,1,T-31,Germany,DEU,3,2,1,0,7,2,5,7,1
508,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group G,2,T-83,United States,USA,3,1,1,1,4,4,0,4,1
509,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group G,3,T-58,Portugal,PRT,3,1,1,1,4,7,-3,4,0
510,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group G,4,T-32,Ghana,GHA,3,0,1,2,4,6,-2,1,0
511,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group H,1,T-06,Belgium,BEL,3,3,0,0,4,1,3,9,1
512,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group H,2,T-01,Algeria,DZA,3,1,1,1,6,5,1,4,1
513,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group H,3,T-62,Russia,RUS,3,0,2,1,2,3,-1,2,0
514,WC-2014,2014 FIFA Men's World Cup,1,group stage,Group H,4,T-71,South Korea,KOR,3,0,1,2,3,6,-3,1,0
515,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group A,1,T-12,Canada,CAN,3,1,2,0,2,1,1,5,1
516,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group A,2,T-14,China,CHN,3,1,1,1,3,3,0,4,1
517,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group A,3,T-48,Netherlands,NLD,3,1,1,1,2,2,0,4,1
518,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group A,4,T-49,New Zealand,NZL,3,0,2,1,2,3,-1,2,0
519,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group B,1,T-31,Germany,DEU,3,2,1,0,15,1,14,7,1
520,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group B,2,T-53,Norway,NOR,3,2,1,0,8,2,6,7,1
521,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group B,3,T-76,Thailand,THA,3,1,0,2,3,10,-7,3,0
522,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group B,4,T-42,Ivory Coast,CIV,3,0,0,3,3,16,-13,0,0
523,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group C,1,T-44,Japan,JPN,3,3,0,0,4,1,3,9,1
524,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group C,2,T-11,Cameroon,CMR,3,2,0,1,9,3,6,6,1
525,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group C,3,T-75,Switzerland,CHE,3,1,0,2,11,4,7,3,1
526,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group C,4,T-25,Ecuador,ECU,3,0,0,3,1,17,-16,0,0
527,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group D,1,T-83,United States,USA,3,2,1,0,4,1,3,7,1
528,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group D,2,T-04,Australia,AUS,3,1,1,1,4,4,0,4,1
529,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group D,3,T-74,Sweden,SWE,3,0,3,0,4,4,0,3,1
530,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group D,4,T-50,Nigeria,NGA,3,0,1,2,3,6,-3,1,0
531,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group E,1,T-09,Brazil,BRA,3,3,0,0,4,0,4,9,1
532,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group E,2,T-71,South Korea,KOR,3,1,1,1,4,5,-1,4,1
533,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group E,3,T-17,Costa Rica,CRI,3,0,2,1,3,4,-1,2,0
534,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group E,4,T-73,Spain,ESP,3,0,1,2,2,4,-2,1,0
535,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group F,1,T-30,France,FRA,3,2,0,1,6,2,4,6,1
536,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group F,2,T-28,England,ENG,3,2,0,1,4,3,1,6,1
537,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group F,3,T-16,Colombia,COL,3,1,1,1,4,3,1,4,1
538,WC-2015,2015 FIFA Women's World Cup,1,group stage,Group F,4,T-46,Mexico,MEX,3,0,1,2,2,8,-6,1,0
539,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group A,1,T-84,Uruguay,URY,3,3,0,0,5,0,5,9,1
540,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group A,2,T-62,Russia,RUS,3,2,0,1,8,4,4,6,1
541,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group A,3,T-63,Saudi Arabia,SAU,3,1,0,2,2,7,-5,3,0
542,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group A,4,T-26,Egypt,EGY,3,0,0,3,2,6,-4,0,0
543,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group B,1,T-73,Spain,ESP,3,1,2,0,6,5,1,5,1
544,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group B,2,T-58,Portugal,PRT,3,1,2,0,5,4,1,5,1
545,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group B,3,T-38,Iran,IRN,3,1,1,1,2,2,0,4,0
546,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group B,4,T-47,Morocco,MAR,3,0,1,2,2,4,-2,1,0
547,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group C,1,T-30,France,FRA,3,2,1,0,3,1,2,7,1
548,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group C,2,T-22,Denmark,DNK,3,1,2,0,2,1,1,5,1
549,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group C,3,T-56,Peru,PER,3,1,0,2,2,2,0,3,0
550,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group C,4,T-04,Australia,AUS,3,0,1,2,2,5,-3,1,0
551,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group D,1,T-18,Croatia,HRV,3,3,0,0,7,1,6,9,1
552,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group D,2,T-03,Argentina,ARG,3,1,1,1,3,5,-2,4,1
553,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group D,3,T-50,Nigeria,NGA,3,1,0,2,3,4,-1,3,0
554,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group D,4,T-37,Iceland,ISL,3,0,1,2,2,5,-3,1,0
555,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group E,1,T-09,Brazil,BRA,3,2,1,0,5,1,4,7,1
556,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group E,2,T-75,Switzerland,CHE,3,1,2,0,5,4,1,5,1
557,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group E,3,T-66,Serbia,SRB,3,1,0,2,2,4,-2,3,0
558,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group E,4,T-17,Costa Rica,CRI,3,0,1,2,2,5,-3,1,0
559,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group F,1,T-74,Sweden,SWE,3,2,0,1,5,2,3,6,1
560,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group F,2,T-46,Mexico,MEX,3,2,0,1,3,4,-1,6,1
561,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group F,3,T-71,South Korea,KOR,3,1,0,2,3,3,0,3,0
562,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group F,4,T-31,Germany,DEU,3,1,0,2,2,4,-2,3,0
563,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group G,1,T-06,Belgium,BEL,3,3,0,0,9,2,7,9,1
564,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group G,2,T-28,England,ENG,3,2,0,1,8,3,5,6,1
565,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group G,3,T-79,Tunisia,TUN,3,1,0,2,5,8,-3,3,0
566,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group G,4,T-54,Panama,PAN,3,0,0,3,2,11,-9,0,0
567,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group H,1,T-16,Colombia,COL,3,2,0,1,5,2,3,6,1
568,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group H,2,T-44,Japan,JPN,3,1,1,1,4,4,0,4,1
569,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group H,3,T-65,Senegal,SEN,3,1,1,1,4,4,0,4,0
570,WC-2018,2018 FIFA Men's World Cup,1,group stage,Group H,4,T-57,Poland,POL,3,1,0,2,2,5,-3,3,0
571,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group A,1,T-30,France,FRA,3,3,0,0,7,1,6,9,1
572,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group A,2,T-53,Norway,NOR,3,2,0,1,6,3,3,6,1
573,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group A,3,T-50,Nigeria,NGA,3,1,0,2,2,4,-2,3,1
574,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group A,4,T-71,South Korea,KOR,3,0,0,3,1,8,-7,0,0
575,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group B,1,T-31,Germany,DEU,3,3,0,0,6,0,6,9,1
576,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group B,2,T-73,Spain,ESP,3,1,1,1,3,2,1,4,1
577,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group B,3,T-14,China,CHN,3,1,1,1,1,1,0,4,1
578,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group B,4,T-70,South Africa,ZAF,3,0,0,3,1,8,-7,0,0
579,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group C,1,T-41,Italy,ITA,3,2,0,1,7,2,5,6,1
580,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group C,2,T-04,Australia,AUS,3,2,0,1,8,5,3,6,1
581,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group C,3,T-09,Brazil,BRA,3,2,0,1,6,3,3,6,1
582,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group C,4,T-43,Jamaica,JAM,3,0,0,3,1,12,-11,0,0
583,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group D,1,T-28,England,ENG,3,3,0,0,5,1,4,9,1
584,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group D,2,T-44,Japan,JPN,3,1,1,1,2,3,-1,4,1
585,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group D,3,T-03,Argentina,ARG,3,0,2,1,3,4,-1,2,0
586,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group D,4,T-64,Scotland,SCO,3,0,1,2,5,7,-2,1,0
587,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group E,1,T-48,Netherlands,NLD,3,3,0,0,6,2,4,9,1
588,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group E,2,T-12,Canada,CAN,3,2,0,1,4,2,2,6,1
589,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group E,3,T-11,Cameroon,CMR,3,1,0,2,3,5,-2,3,1
590,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group E,4,T-49,New Zealand,NZL,3,0,0,3,1,5,-4,0,0
591,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group F,1,T-83,United States,USA,3,3,0,0,18,0,18,9,1
592,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group F,2,T-74,Sweden,SWE,3,2,0,1,7,3,4,6,1
593,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group F,3,T-13,Chile,CHL,3,1,0,2,2,5,-3,3,0
594,WC-2019,2019 FIFA Women's World Cup,1,group stage,Group F,4,T-76,Thailand,THA,3,0,0,3,1,20,-19,0,0
595,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group A,1,T-48,Netherlands,NLD,3,2,1,0,5,1,4,7,1
596,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group A,2,T-65,Senegal,SEN,3,2,0,1,5,4,1,6,1
597,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group A,3,T-25,Ecuador,ECU,3,1,1,1,4,3,1,4,0
598,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group A,4,T-59,Qatar,QAT,3,0,0,3,1,7,-6,0,0
599,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group B,1,T-28,England,ENG,3,2,1,0,9,2,7,7,1
600,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group B,2,T-83,United States,USA,3,1,2,0,2,1,1,5,1
601,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group B,3,T-38,Iran,IRN,3,1,0,2,4,7,-3,3,0
602,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group B,4,T-85,Wales,WAL,3,0,1,2,1,6,-5,1,0
603,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group C,1,T-03,Argentina,ARG,3,2,0,1,5,2,3,6,1
604,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group C,2,T-57,Poland,POL,3,1,1,1,2,2,0,4,1
605,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group C,3,T-46,Mexico,MEX,3,1,1,1,2,3,-1,4,0
606,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group C,4,T-63,Saudi Arabia,SAU,3,1,0,2,3,5,-2,3,0
607,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group D,1,T-30,France,FRA,3,2,0,1,6,3,3,6,1
608,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group D,2,T-04,Australia,AUS,3,2,0,1,3,4,-1,6,1
609,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group D,3,T-79,Tunisia,TUN,3,1,1,1,1,1,0,4,0
610,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group D,4,T-22,Denmark,DNK,3,0,1,2,1,3,-2,1,0
611,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group E,1,T-44,Japan,JPN,3,2,0,1,4,3,1,6,1
612,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group E,2,T-73,Spain,ESP,3,1,1,1,9,3,6,4,1
613,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group E,3,T-31,Germany,DEU,3,1,1,1,6,5,1,4,0
614,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group E,4,T-17,Costa Rica,CRI,3,1,0,2,3,11,-8,3,0
615,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group F,1,T-47,Morocco,MAR,3,2,1,0,4,1,3,7,1
616,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group F,2,T-18,Croatia,HRV,3,1,2,0,4,1,3,5,1
617,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group F,3,T-06,Belgium,BEL,3,1,1,1,1,2,-1,4,0
618,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group F,4,T-12,Canada,CAN,3,0,0,3,2,7,-5,0,0
619,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group G,1,T-09,Brazil,BRA,3,2,0,1,3,1,2,6,1
620,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group G,2,T-75,Switzerland,CHE,3,2,0,1,4,3,1,6,1
621,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group G,3,T-11,Cameroon,CMR,3,1,1,1,4,4,0,4,0
622,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group G,4,T-66,Serbia,SRB,3,0,1,2,5,8,-3,1,0
623,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group H,1,T-58,Portugal,PRT,3,2,0,1,6,4,2,6,1
624,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group H,2,T-71,South Korea,KOR,3,1,1,1,4,4,0,4,1
625,WC-2022,2022 FIFA Men's World Cup,1,group stage,Group H,3,T-84,Uruguay,URY,3,1,1,1,2,2,0,4,0
